billId,assessmentId,propertyId,countyId,taxYear,amountDue,dueDate,paidDate,status
TAX-005064,ASM-005064,PROP-01688,CTY-026,2026,4870,2026-11-01,,outstanding
TAX-005065,ASM-005065,PROP-01689,CTY-026,2024,5224,2024-11-01,2024-10-06,paid
TAX-005066,ASM-005066,PROP-01689,CTY-026,2025,5551,2025-11-01,2025-09-26,paid
TAX-005067,ASM-005067,PROP-01689,CTY-026,2026,5864,2026-11-01,,outstanding
TAX-005068,ASM-005068,PROP-01690,CTY-026,2024,4196,2024-11-01,2024-10-12,paid
TAX-005069,ASM-005069,PROP-01690,CTY-026,2025,4565,2025-11-01,2025-10-02,paid
TAX-005070,ASM-005070,PROP-01690,CTY-026,2026,4762,2026-11-01,,outstanding
TAX-005071,ASM-005071,PROP-01691,CTY-026,2024,5998,2024-11-01,2024-09-29,paid
TAX-005072,ASM-005072,PROP-01691,CTY-026,2025,6497,2025-11-01,2025-10-22,paid
TAX-005073,ASM-005073,PROP-01691,CTY-026,2026,7102,2026-11-01,,outstanding
TAX-005074,ASM-005074,PROP-01692,CTY-026,2024,6283,2024-11-01,2024-10-13,paid
TAX-005075,ASM-005075,PROP-01692,CTY-026,2025,6853,2025-11-01,2025-10-05,paid
TAX-005076,ASM-005076,PROP-01692,CTY-026,2026,7190,2026-11-01,,outstanding
TAX-005077,ASM-005077,PROP-01693,CTY-026,2024,5602,2024-11-01,2024-09-26,paid
TAX-005078,ASM-005078,PROP-01693,CTY-026,2025,6064,2025-11-01,2025-10-15,paid
TAX-005079,ASM-005079,PROP-01693,CTY-026,2026,6587,2026-11-01,,outstanding
TAX-005080,ASM-005080,PROP-01694,CTY-026,2024,4492,2024-11-01,2024-09-27,paid
TAX-005081,ASM-005081,PROP-01694,CTY-026,2025,4808,2025-11-01,2025-10-12,paid
TAX-005082,ASM-005082,PROP-01694,CTY-026,2026,5155,2026-11-01,,outstanding
TAX-005083,ASM-005083,PROP-01695,CTY-026,2024,5053,2024-11-01,2024-10-23,paid
TAX-005084,ASM-005084,PROP-01695,CTY-026,2025,5303,2025-11-01,2025-10-17,paid
TAX-005085,ASM-005085,PROP-01695,CTY-026,2026,5575,2026-11-01,,outstanding
TAX-005086,ASM-005086,PROP-01696,CTY-026,2024,4994,2024-11-01,2024-10-13,paid
TAX-005087,ASM-005087,PROP-01696,CTY-026,2025,5202,2025-11-01,2025-09-23,paid
TAX-005088,ASM-005088,PROP-01696,CTY-026,2026,5586,2026-11-01,,outstanding
TAX-005089,ASM-005089,PROP-01697,CTY-026,2024,6597,2024-11-01,2024-10-20,paid
TAX-005090,ASM-005090,PROP-01697,CTY-026,2025,6878,2025-11-01,2025-10-30,paid
TAX-005091,ASM-005091,PROP-01697,CTY-026,2026,7452,2026-11-01,,outstanding
TAX-005092,ASM-005092,PROP-01698,CTY-026,2024,5332,2024-11-01,2024-10-15,paid
TAX-005093,ASM-005093,PROP-01698,CTY-026,2025,5645,2025-11-01,2025-10-17,paid
TAX-005094,ASM-005094,PROP-01698,CTY-026,2026,6114,2026-11-01,,outstanding
TAX-005095,ASM-005095,PROP-01699,CTY-026,2024,7016,2024-11-01,2024-10-06,paid
TAX-005096,ASM-005096,PROP-01699,CTY-026,2025,7535,2025-11-01,2025-09-26,paid
TAX-005097,ASM-005097,PROP-01699,CTY-026,2026,8172,2026-11-01,,outstanding
TAX-005098,ASM-005098,PROP-01700,CTY-026,2024,5204,2024-11-01,2024-10-05,paid
TAX-005099,ASM-005099,PROP-01700,CTY-026,2025,5658,2025-11-01,2025-10-30,paid
TAX-005100,ASM-005100,PROP-01700,CTY-026,2026,6135,2026-11-01,,outstanding
TAX-005101,ASM-005101,PROP-01701,CTY-026,2024,5036,2024-11-01,2024-10-22,paid
TAX-005102,ASM-005102,PROP-01701,CTY-026,2025,5340,2025-11-01,2025-09-29,paid
TAX-005103,ASM-005103,PROP-01701,CTY-026,2026,5688,2026-11-01,,outstanding
TAX-005104,ASM-005104,PROP-01702,CTY-026,2024,4343,2024-11-01,2024-09-28,paid
TAX-005105,ASM-005105,PROP-01702,CTY-026,2025,4619,2025-11-01,2025-09-26,paid
TAX-005106,ASM-005106,PROP-01702,CTY-026,2026,5058,2026-11-01,,outstanding
TAX-005107,ASM-005107,PROP-01703,CTY-026,2024,4427,2024-11-01,2024-09-27,paid
TAX-005108,ASM-005108,PROP-01703,CTY-026,2025,4675,2025-11-01,2025-10-10,paid
TAX-005109,ASM-005109,PROP-01703,CTY-026,2026,4992,2026-11-01,,outstanding
TAX-005110,ASM-005110,PROP-01704,CTY-026,2024,4123,2024-11-01,2024-09-22,paid
TAX-005111,ASM-005111,PROP-01704,CTY-026,2025,4445,2025-11-01,2025-09-25,paid
TAX-005112,ASM-005112,PROP-01704,CTY-026,2026,4616,2026-11-01,,outstanding
TAX-005113,ASM-005113,PROP-01705,CTY-026,2024,5507,2024-11-01,2024-10-22,paid
TAX-005114,ASM-005114,PROP-01705,CTY-026,2025,5839,2025-11-01,2025-09-28,paid
TAX-005115,ASM-005115,PROP-01705,CTY-026,2026,6176,2026-11-01,,outstanding
TAX-005116,ASM-005116,PROP-01706,CTY-026,2024,5480,2024-11-01,2024-10-20,paid
TAX-005117,ASM-005117,PROP-01706,CTY-026,2025,5822,2025-11-01,2025-10-15,paid
TAX-005118,ASM-005118,PROP-01706,CTY-026,2026,6193,2026-11-01,,outstanding
TAX-005119,ASM-005119,PROP-01707,CTY-026,2024,4988,2024-11-01,2024-09-27,paid
TAX-005120,ASM-005120,PROP-01707,CTY-026,2025,5222,2025-11-01,2025-09-25,paid
TAX-005121,ASM-005121,PROP-01707,CTY-026,2026,5717,2026-11-01,,outstanding
TAX-005122,ASM-005122,PROP-01708,CTY-027,2024,6344,2024-11-01,2024-10-08,paid
TAX-005123,ASM-005123,PROP-01708,CTY-027,2025,6589,2025-11-01,2025-09-30,paid
TAX-005124,ASM-005124,PROP-01708,CTY-027,2026,7131,2026-11-01,,outstanding
TAX-005125,ASM-005125,PROP-01709,CTY-027,2024,4989,2024-11-01,2024-09-30,paid
TAX-005126,ASM-005126,PROP-01709,CTY-027,2025,5245,2025-11-01,2025-10-30,paid
TAX-005127,ASM-005127,PROP-01709,CTY-027,2026,5622,2026-11-01,,outstanding
TAX-005128,ASM-005128,PROP-01710,CTY-027,2024,5188,2024-11-01,2024-10-16,paid
TAX-005129,ASM-005129,PROP-01710,CTY-027,2025,5467,2025-11-01,2025-10-15,paid
TAX-005130,ASM-005130,PROP-01710,CTY-027,2026,5856,2026-11-01,,outstanding
TAX-005131,ASM-005131,PROP-01711,CTY-027,2024,6598,2024-11-01,2024-10-16,paid
TAX-005132,ASM-005132,PROP-01711,CTY-027,2025,6839,2025-11-01,2025-10-13,paid
TAX-005133,ASM-005133,PROP-01711,CTY-027,2026,7279,2026-11-01,,outstanding
TAX-005134,ASM-005134,PROP-01712,CTY-027,2024,6158,2024-11-01,2024-10-05,paid
TAX-005135,ASM-005135,PROP-01712,CTY-027,2025,6384,2025-11-01,2025-10-29,paid
TAX-005136,ASM-005136,PROP-01712,CTY-027,2026,6829,2026-11-01,,outstanding
TAX-005137,ASM-005137,PROP-01713,CTY-027,2024,6535,2024-11-01,2024-10-08,paid
TAX-005138,ASM-005138,PROP-01713,CTY-027,2025,6829,2025-11-01,2025-10-15,paid
TAX-005139,ASM-005139,PROP-01713,CTY-027,2026,7384,2026-11-01,,outstanding
TAX-005140,ASM-005140,PROP-01714,CTY-027,2024,5191,2024-11-01,2024-10-21,paid
TAX-005141,ASM-005141,PROP-01714,CTY-027,2025,5387,2025-11-01,2025-10-15,paid
TAX-005142,ASM-005142,PROP-01714,CTY-027,2026,5683,2026-11-01,,outstanding
TAX-005143,ASM-005143,PROP-01715,CTY-027,2024,6135,2024-11-01,2024-09-23,paid
TAX-005144,ASM-005144,PROP-01715,CTY-027,2025,6487,2025-11-01,2025-10-11,paid
TAX-005145,ASM-005145,PROP-01715,CTY-027,2026,6773,2026-11-01,,outstanding
TAX-005146,ASM-005146,PROP-01716,CTY-027,2024,5719,2024-11-01,2024-09-25,paid
TAX-005147,ASM-005147,PROP-01716,CTY-027,2025,6084,2025-11-01,2025-09-27,paid
TAX-005148,ASM-005148,PROP-01716,CTY-027,2026,6460,2026-11-01,,outstanding
TAX-005149,ASM-005149,PROP-01717,CTY-027,2024,5531,2024-11-01,2024-10-20,paid
TAX-005150,ASM-005150,PROP-01717,CTY-027,2025,6002,2025-11-01,2025-09-30,paid
TAX-005151,ASM-005151,PROP-01717,CTY-027,2026,6420,2026-11-01,,outstanding
TAX-005152,ASM-005152,PROP-01718,CTY-027,2024,4637,2024-11-01,2024-10-15,paid
TAX-005153,ASM-005153,PROP-01718,CTY-027,2025,4820,2025-11-01,2025-10-23,paid
TAX-005154,ASM-005154,PROP-01718,CTY-027,2026,5114,2026-11-01,,outstanding
TAX-005155,ASM-005155,PROP-01719,CTY-027,2024,4033,2024-11-01,2024-10-15,paid
TAX-005156,ASM-005156,PROP-01719,CTY-027,2025,4231,2025-11-01,2025-10-23,paid
TAX-005157,ASM-005157,PROP-01719,CTY-027,2026,4488,2026-11-01,,outstanding
TAX-005158,ASM-005158,PROP-01720,CTY-027,2024,4857,2024-11-01,2024-09-24,paid
TAX-005159,ASM-005159,PROP-01720,CTY-027,2025,5033,2025-11-01,2025-10-14,paid
TAX-005160,ASM-005160,PROP-01720,CTY-027,2026,5226,2026-11-01,,outstanding
TAX-005161,ASM-005161,PROP-01721,CTY-027,2024,5579,2024-11-01,2024-11-01,paid
TAX-005162,ASM-005162,PROP-01721,CTY-027,2025,5943,2025-11-01,2025-10-30,paid
TAX-005163,ASM-005163,PROP-01721,CTY-027,2026,6185,2026-11-01,,outstanding
TAX-005164,ASM-005164,PROP-01722,CTY-027,2024,4630,2024-11-01,2024-10-29,paid
TAX-005165,ASM-005165,PROP-01722,CTY-027,2025,4805,2025-11-01,2025-09-30,paid
TAX-005166,ASM-005166,PROP-01722,CTY-027,2026,5027,2026-11-01,,outstanding
TAX-005167,ASM-005167,PROP-01723,CTY-027,2024,6382,2024-11-01,2024-10-29,paid
TAX-005168,ASM-005168,PROP-01723,CTY-027,2025,6616,2025-11-01,2025-10-24,paid
TAX-005169,ASM-005169,PROP-01723,CTY-027,2026,6918,2026-11-01,,outstanding
TAX-005170,ASM-005170,PROP-01724,CTY-027,2024,5381,2024-11-01,2024-10-29,paid
TAX-005171,ASM-005171,PROP-01724,CTY-027,2025,5779,2025-11-01,2025-10-15,paid
TAX-005172,ASM-005172,PROP-01724,CTY-027,2026,5985,2026-11-01,,outstanding
TAX-005173,ASM-005173,PROP-01725,CTY-027,2024,6284,2024-11-01,2024-09-25,paid
TAX-005174,ASM-005174,PROP-01725,CTY-027,2025,6777,2025-11-01,2025-09-23,paid
TAX-005175,ASM-005175,PROP-01725,CTY-027,2026,7056,2026-11-01,,outstanding
TAX-005176,ASM-005176,PROP-01726,CTY-027,2024,4846,2024-11-01,2024-10-21,paid
TAX-005177,ASM-005177,PROP-01726,CTY-027,2025,5079,2025-11-01,2025-10-06,paid
TAX-005178,ASM-005178,PROP-01726,CTY-027,2026,5457,2026-11-01,,outstanding
TAX-005179,ASM-005179,PROP-01727,CTY-027,2024,4676,2024-11-01,2024-10-12,paid
TAX-005180,ASM-005180,PROP-01727,CTY-027,2025,4925,2025-11-01,2025-09-24,paid
TAX-005181,ASM-005181,PROP-01727,CTY-027,2026,5216,2026-11-01,,outstanding
TAX-005182,ASM-005182,PROP-01728,CTY-027,2024,4464,2024-11-01,2024-09-27,paid
TAX-005183,ASM-005183,PROP-01728,CTY-027,2025,4750,2025-11-01,2025-10-06,paid
TAX-005184,ASM-005184,PROP-01728,CTY-027,2026,4933,2026-11-01,,outstanding
TAX-005185,ASM-005185,PROP-01729,CTY-027,2024,4968,2024-11-01,2024-10-18,paid
TAX-005186,ASM-005186,PROP-01729,CTY-027,2025,5202,2025-11-01,2025-10-18,paid
TAX-005187,ASM-005187,PROP-01729,CTY-027,2026,5647,2026-11-01,,outstanding
TAX-005188,ASM-005188,PROP-01730,CTY-027,2024,5331,2024-11-01,2024-10-28,paid
TAX-005189,ASM-005189,PROP-01730,CTY-027,2025,5555,2025-11-01,2025-10-12,paid
TAX-005190,ASM-005190,PROP-01730,CTY-027,2026,5773,2026-11-01,,outstanding
TAX-005191,ASM-005191,PROP-01731,CTY-027,2024,4471,2024-11-01,2024-11-01,paid
TAX-005192,ASM-005192,PROP-01731,CTY-027,2025,4774,2025-11-01,2025-10-18,paid
TAX-005193,ASM-005193,PROP-01731,CTY-027,2026,5025,2026-11-01,,outstanding
TAX-005194,ASM-005194,PROP-01732,CTY-027,2024,5761,2024-11-01,2024-10-31,paid
TAX-005195,ASM-005195,PROP-01732,CTY-027,2025,5999,2025-11-01,2025-10-22,paid
TAX-005196,ASM-005196,PROP-01732,CTY-027,2026,6211,2026-11-01,,outstanding
TAX-005197,ASM-005197,PROP-01733,CTY-027,2024,5208,2024-11-01,2024-10-22,paid
TAX-005198,ASM-005198,PROP-01733,CTY-027,2025,5566,2025-11-01,2025-11-01,paid
TAX-005199,ASM-005199,PROP-01733,CTY-027,2026,5967,2026-11-01,,outstanding
TAX-005200,ASM-005200,PROP-01734,CTY-027,2024,5073,2024-11-01,2024-10-03,paid
TAX-005201,ASM-005201,PROP-01734,CTY-027,2025,5446,2025-11-01,2025-10-05,paid
TAX-005202,ASM-005202,PROP-01734,CTY-027,2026,5810,2026-11-01,,outstanding
TAX-005203,ASM-005203,PROP-01735,CTY-028,2024,3556,2024-11-01,2024-10-10,paid
TAX-005204,ASM-005204,PROP-01735,CTY-028,2025,3746,2025-11-01,2025-10-12,paid
TAX-005205,ASM-005205,PROP-01735,CTY-028,2026,3918,2026-11-01,,outstanding
TAX-005206,ASM-005206,PROP-01736,CTY-028,2024,3641,2024-11-01,2024-10-15,paid
TAX-005207,ASM-005207,PROP-01736,CTY-028,2025,3884,2025-11-01,2025-10-05,paid
TAX-005208,ASM-005208,PROP-01736,CTY-028,2026,4091,2026-11-01,,outstanding
TAX-005209,ASM-005209,PROP-01737,CTY-028,2024,3523,2024-11-01,2024-11-01,paid
TAX-005210,ASM-005210,PROP-01737,CTY-028,2025,3761,2025-11-01,2025-09-27,paid
TAX-005211,ASM-005211,PROP-01737,CTY-028,2026,3912,2026-11-01,,outstanding
TAX-005212,ASM-005212,PROP-01738,CTY-028,2024,3569,2024-11-01,2024-10-12,paid
TAX-005213,ASM-005213,PROP-01738,CTY-028,2025,3863,2025-11-01,2025-10-02,paid
TAX-005214,ASM-005214,PROP-01738,CTY-028,2026,4190,2026-11-01,,outstanding
TAX-005215,ASM-005215,PROP-01739,CTY-028,2024,3587,2024-11-01,2024-10-29,paid
TAX-005216,ASM-005216,PROP-01739,CTY-028,2025,3778,2025-11-01,2025-10-02,paid
TAX-005217,ASM-005217,PROP-01739,CTY-028,2026,4073,2026-11-01,,outstanding
TAX-005218,ASM-005218,PROP-01740,CTY-028,2024,3765,2024-11-01,2024-09-22,paid
TAX-005219,ASM-005219,PROP-01740,CTY-028,2025,3952,2025-11-01,2025-11-01,paid
TAX-005220,ASM-005220,PROP-01740,CTY-028,2026,4157,2026-11-01,,outstanding
TAX-005221,ASM-005221,PROP-01741,CTY-028,2024,3946,2024-11-01,2024-10-29,paid
TAX-005222,ASM-005222,PROP-01741,CTY-028,2025,4207,2025-11-01,2025-10-08,paid
TAX-005223,ASM-005223,PROP-01741,CTY-028,2026,4480,2026-11-01,,outstanding
TAX-005224,ASM-005224,PROP-01742,CTY-028,2024,3823,2024-11-01,2024-11-01,paid
TAX-005225,ASM-005225,PROP-01742,CTY-028,2025,4079,2025-11-01,2025-10-04,paid
TAX-005226,ASM-005226,PROP-01742,CTY-028,2026,4350,2026-11-01,,outstanding
TAX-005227,ASM-005227,PROP-01743,CTY-028,2024,5206,2024-11-01,2024-10-26,paid
TAX-005228,ASM-005228,PROP-01743,CTY-028,2025,5673,2025-11-01,2025-10-30,paid
TAX-005229,ASM-005229,PROP-01743,CTY-028,2026,6055,2026-11-01,,outstanding
TAX-005230,ASM-005230,PROP-01744,CTY-028,2024,4266,2024-11-01,2024-10-18,paid
TAX-005231,ASM-005231,PROP-01744,CTY-028,2025,4519,2025-11-01,2025-09-26,paid
TAX-005232,ASM-005232,PROP-01744,CTY-028,2026,4906,2026-11-01,,outstanding
TAX-005233,ASM-005233,PROP-01745,CTY-028,2024,4454,2024-11-01,2024-10-07,paid
TAX-005234,ASM-005234,PROP-01745,CTY-028,2025,4789,2025-11-01,2025-10-31,paid
TAX-005235,ASM-005235,PROP-01745,CTY-028,2026,5125,2026-11-01,,outstanding
TAX-005236,ASM-005236,PROP-01746,CTY-028,2024,4815,2024-11-01,2024-10-04,paid
TAX-005237,ASM-005237,PROP-01746,CTY-028,2025,5155,2025-11-01,2025-10-22,paid
TAX-005238,ASM-005238,PROP-01746,CTY-028,2026,5531,2026-11-01,,outstanding
TAX-005239,ASM-005239,PROP-01747,CTY-028,2024,3849,2024-11-01,2024-11-01,paid
TAX-005240,ASM-005240,PROP-01747,CTY-028,2025,4056,2025-11-01,2025-10-31,paid
TAX-005241,ASM-005241,PROP-01747,CTY-028,2026,4242,2026-11-01,,outstanding
TAX-005242,ASM-005242,PROP-01748,CTY-028,2024,3865,2024-11-01,2024-10-02,paid
TAX-005243,ASM-005243,PROP-01748,CTY-028,2025,4212,2025-11-01,2025-10-04,paid
TAX-005244,ASM-005244,PROP-01748,CTY-028,2026,4479,2026-11-01,,outstanding
TAX-005245,ASM-005245,PROP-01749,CTY-028,2024,4192,2024-11-01,2024-10-06,paid
TAX-005246,ASM-005246,PROP-01749,CTY-028,2025,4466,2025-11-01,2025-10-25,paid
TAX-005247,ASM-005247,PROP-01749,CTY-028,2026,4740,2026-11-01,,outstanding
TAX-005248,ASM-005248,PROP-01750,CTY-028,2024,4969,2024-11-01,2024-10-29,paid
TAX-005249,ASM-005249,PROP-01750,CTY-028,2025,5367,2025-11-01,2025-10-06,paid
TAX-005250,ASM-005250,PROP-01750,CTY-028,2026,5847,2026-11-01,,outstanding
TAX-005251,ASM-005251,PROP-01751,CTY-028,2024,3147,2024-11-01,2024-10-01,paid
TAX-005252,ASM-005252,PROP-01751,CTY-028,2025,3296,2025-11-01,2025-10-23,paid
TAX-005253,ASM-005253,PROP-01751,CTY-028,2026,3489,2026-11-01,,outstanding
TAX-005254,ASM-005254,PROP-01752,CTY-028,2024,4527,2024-11-01,2024-10-05,paid
TAX-005255,ASM-005255,PROP-01752,CTY-028,2025,4906,2025-11-01,2025-10-13,paid
TAX-005256,ASM-005256,PROP-01752,CTY-028,2026,5097,2026-11-01,,outstanding
TAX-005257,ASM-005257,PROP-01753,CTY-028,2024,4389,2024-11-01,2024-09-29,paid
TAX-005258,ASM-005258,PROP-01753,CTY-028,2025,4684,2025-11-01,2025-09-29,paid
TAX-005259,ASM-005259,PROP-01753,CTY-028,2026,4957,2026-11-01,,outstanding
TAX-005260,ASM-005260,PROP-01754,CTY-028,2024,3584,2024-11-01,2024-09-29,paid
TAX-005261,ASM-005261,PROP-01754,CTY-028,2025,3735,2025-11-01,2025-09-29,paid
TAX-005262,ASM-005262,PROP-01754,CTY-028,2026,4041,2026-11-01,,outstanding
TAX-005263,ASM-005263,PROP-01755,CTY-028,2024,5174,2024-11-01,2024-09-27,paid
TAX-005264,ASM-005264,PROP-01755,CTY-028,2025,5575,2025-11-01,2025-09-27,paid
TAX-005265,ASM-005265,PROP-01755,CTY-028,2026,5829,2026-11-01,,outstanding
TAX-005266,ASM-005266,PROP-01756,CTY-028,2024,4028,2024-11-01,2024-10-13,paid
TAX-005267,ASM-005267,PROP-01756,CTY-028,2025,4227,2025-11-01,2025-10-27,paid
TAX-005268,ASM-005268,PROP-01756,CTY-028,2026,4530,2026-11-01,,outstanding
TAX-005269,ASM-005269,PROP-01757,CTY-028,2024,4664,2024-11-01,2024-10-01,paid
TAX-005270,ASM-005270,PROP-01757,CTY-028,2025,5073,2025-11-01,2025-10-16,paid
TAX-005271,ASM-005271,PROP-01757,CTY-028,2026,5389,2026-11-01,,outstanding
TAX-005272,ASM-005272,PROP-01758,CTY-028,2024,4002,2024-11-01,2024-10-08,paid
TAX-005273,ASM-005273,PROP-01758,CTY-028,2025,4346,2025-11-01,2025-09-24,paid
TAX-005274,ASM-005274,PROP-01758,CTY-028,2026,4583,2026-11-01,,outstanding
TAX-005275,ASM-005275,PROP-01759,CTY-028,2024,4125,2024-11-01,2024-10-25,paid
TAX-005276,ASM-005276,PROP-01759,CTY-028,2025,4445,2025-11-01,2025-10-19,paid
TAX-005277,ASM-005277,PROP-01759,CTY-028,2026,4649,2026-11-01,,outstanding
TAX-005278,ASM-005278,PROP-01760,CTY-028,2024,3697,2024-11-01,2024-09-29,paid
TAX-005279,ASM-005279,PROP-01760,CTY-028,2025,3872,2025-11-01,2025-10-21,paid
TAX-005280,ASM-005280,PROP-01760,CTY-028,2026,4083,2026-11-01,,outstanding
TAX-005281,ASM-005281,PROP-01761,CTY-028,2024,4761,2024-11-01,2024-09-22,paid
TAX-005282,ASM-005282,PROP-01761,CTY-028,2025,5043,2025-11-01,2025-11-01,paid
TAX-005283,ASM-005283,PROP-01761,CTY-028,2026,5457,2026-11-01,,outstanding
TAX-005284,ASM-005284,PROP-01762,CTY-028,2024,4041,2024-11-01,2024-09-24,paid
TAX-005285,ASM-005285,PROP-01762,CTY-028,2025,4349,2025-11-01,2025-10-14,paid
TAX-005286,ASM-005286,PROP-01762,CTY-028,2026,4712,2026-11-01,,outstanding
TAX-005287,ASM-005287,PROP-01763,CTY-028,2024,5368,2024-11-01,2024-10-24,paid
TAX-005288,ASM-005288,PROP-01763,CTY-028,2025,5662,2025-11-01,2025-10-26,paid
TAX-005289,ASM-005289,PROP-01763,CTY-028,2026,6091,2026-11-01,,outstanding
TAX-005290,ASM-005290,PROP-01764,CTY-028,2024,5101,2024-11-01,2024-10-23,paid
TAX-005291,ASM-005291,PROP-01764,CTY-028,2025,5421,2025-11-01,2025-10-23,paid
TAX-005292,ASM-005292,PROP-01764,CTY-028,2026,5780,2026-11-01,,outstanding
TAX-005293,ASM-005293,PROP-01765,CTY-028,2024,4926,2024-11-01,2024-09-24,paid
TAX-005294,ASM-005294,PROP-01765,CTY-028,2025,5108,2025-11-01,2025-10-01,paid
TAX-005295,ASM-005295,PROP-01765,CTY-028,2026,5508,2026-11-01,,outstanding
TAX-005296,ASM-005296,PROP-01766,CTY-028,2024,4479,2024-11-01,2024-10-17,paid
TAX-005297,ASM-005297,PROP-01766,CTY-028,2025,4794,2025-11-01,2025-10-22,paid
TAX-005298,ASM-005298,PROP-01766,CTY-028,2026,5141,2026-11-01,,outstanding
TAX-005299,ASM-005299,PROP-01767,CTY-028,2024,4010,2024-11-01,2024-10-19,paid
TAX-005300,ASM-005300,PROP-01767,CTY-028,2025,4353,2025-11-01,2025-10-12,paid
TAX-005301,ASM-005301,PROP-01767,CTY-028,2026,4629,2026-11-01,,outstanding
TAX-005302,ASM-005302,PROP-01768,CTY-028,2024,3591,2024-11-01,2024-10-01,paid
TAX-005303,ASM-005303,PROP-01768,CTY-028,2025,3853,2025-11-01,2025-10-18,paid
TAX-005304,ASM-005304,PROP-01768,CTY-028,2026,4140,2026-11-01,,outstanding
TAX-005305,ASM-005305,PROP-01769,CTY-028,2024,3730,2024-11-01,2024-10-17,paid
TAX-005306,ASM-005306,PROP-01769,CTY-028,2025,3984,2025-11-01,2025-10-30,paid
TAX-005307,ASM-005307,PROP-01769,CTY-028,2026,4155,2026-11-01,,outstanding
TAX-005308,ASM-005308,PROP-01770,CTY-028,2024,3790,2024-11-01,2024-10-06,paid
TAX-005309,ASM-005309,PROP-01770,CTY-028,2025,4099,2025-11-01,2025-09-22,paid
TAX-005310,ASM-005310,PROP-01770,CTY-028,2026,4320,2026-11-01,,outstanding
TAX-005311,ASM-005311,PROP-01771,CTY-028,2024,4070,2024-11-01,2024-10-01,paid
TAX-005312,ASM-005312,PROP-01771,CTY-028,2025,4317,2025-11-01,2025-09-26,paid
TAX-005313,ASM-005313,PROP-01771,CTY-028,2026,4666,2026-11-01,,outstanding
TAX-005314,ASM-005314,PROP-01772,CTY-028,2024,4327,2024-11-01,2024-09-22,paid
TAX-005315,ASM-005315,PROP-01772,CTY-028,2025,4643,2025-11-01,2025-09-24,paid
TAX-005316,ASM-005316,PROP-01772,CTY-028,2026,4835,2026-11-01,,outstanding
TAX-005317,ASM-005317,PROP-01773,CTY-028,2024,4038,2024-11-01,2024-10-18,paid
TAX-005318,ASM-005318,PROP-01773,CTY-028,2025,4334,2025-11-01,2025-10-01,paid
TAX-005319,ASM-005319,PROP-01773,CTY-028,2026,4630,2026-11-01,,outstanding
TAX-005320,ASM-005320,PROP-01774,CTY-028,2024,4182,2024-11-01,2024-10-22,paid
TAX-005321,ASM-005321,PROP-01774,CTY-028,2025,4384,2025-11-01,2025-09-24,paid
TAX-005322,ASM-005322,PROP-01774,CTY-028,2026,4639,2026-11-01,,outstanding
TAX-005323,ASM-005323,PROP-01775,CTY-028,2024,3644,2024-11-01,2024-10-28,paid
TAX-005324,ASM-005324,PROP-01775,CTY-028,2025,3885,2025-11-01,2025-09-29,paid
TAX-005325,ASM-005325,PROP-01775,CTY-028,2026,4060,2026-11-01,,outstanding
TAX-005326,ASM-005326,PROP-01776,CTY-028,2024,5283,2024-11-01,2024-09-23,paid
TAX-005327,ASM-005327,PROP-01776,CTY-028,2025,5596,2025-11-01,2025-10-29,paid
TAX-005328,ASM-005328,PROP-01776,CTY-028,2026,5924,2026-11-01,,outstanding
TAX-005329,ASM-005329,PROP-01777,CTY-028,2024,4012,2024-11-01,2024-10-26,paid
TAX-005330,ASM-005330,PROP-01777,CTY-028,2025,4343,2025-11-01,2025-10-23,paid
TAX-005331,ASM-005331,PROP-01777,CTY-028,2026,4600,2026-11-01,,outstanding
TAX-005332,ASM-005332,PROP-01778,CTY-028,2024,4445,2024-11-01,2024-10-21,paid
TAX-005333,ASM-005333,PROP-01778,CTY-028,2025,4841,2025-11-01,2025-10-02,paid
TAX-005334,ASM-005334,PROP-01778,CTY-028,2026,5234,2026-11-01,,outstanding
TAX-005335,ASM-005335,PROP-01779,CTY-028,2024,3800,2024-11-01,2024-10-17,paid
TAX-005336,ASM-005336,PROP-01779,CTY-028,2025,3995,2025-11-01,2025-10-19,paid
TAX-005337,ASM-005337,PROP-01779,CTY-028,2026,4294,2026-11-01,,outstanding
TAX-005338,ASM-005338,PROP-01780,CTY-028,2024,4608,2024-11-01,2024-09-28,paid
TAX-005339,ASM-005339,PROP-01780,CTY-028,2025,4923,2025-11-01,2025-10-05,paid
TAX-005340,ASM-005340,PROP-01780,CTY-028,2026,5162,2026-11-01,,outstanding
TAX-005341,ASM-005341,PROP-01781,CTY-028,2024,3891,2024-11-01,2024-10-08,paid
TAX-005342,ASM-005342,PROP-01781,CTY-028,2025,4123,2025-11-01,2025-10-09,paid
TAX-005343,ASM-005343,PROP-01781,CTY-028,2026,4459,2026-11-01,,outstanding
TAX-005344,ASM-005344,PROP-01782,CTY-028,2024,3604,2024-11-01,2024-10-26,paid
TAX-005345,ASM-005345,PROP-01782,CTY-028,2025,3803,2025-11-01,2025-10-03,paid
TAX-005346,ASM-005346,PROP-01782,CTY-028,2026,4102,2026-11-01,,outstanding
TAX-005347,ASM-005347,PROP-01783,CTY-028,2024,4478,2024-11-01,2024-10-29,paid
TAX-005348,ASM-005348,PROP-01783,CTY-028,2025,4684,2025-11-01,2025-10-04,paid
TAX-005349,ASM-005349,PROP-01783,CTY-028,2026,5098,2026-11-01,,outstanding
