assessmentId,propertyId,countyId,taxYear,assessedValue,priorAssessedValue,changePct,appealStatus,appealSavings
ASM-004960,PROP-01654,CTY-025,2024,350020,,0.0,none,0
ASM-004961,PROP-01654,CTY-025,2025,375617,350020,0.0731,none,0
ASM-004962,PROP-01654,CTY-025,2026,394795,375617,0.0511,none,0
ASM-004963,PROP-01655,CTY-025,2024,375585,,0.0,none,0
ASM-004964,PROP-01655,CTY-025,2025,409000,375585,0.089,none,0
ASM-004965,PROP-01655,CTY-025,2026,437976,409000,0.0708,none,0
ASM-004966,PROP-01656,CTY-025,2024,455087,,0.0,none,0
ASM-004967,PROP-01656,CTY-025,2025,478281,455087,0.051,none,0
ASM-004968,PROP-01656,CTY-025,2026,505795,478281,0.0575,none,0
ASM-004969,PROP-01657,CTY-025,2024,356433,,0.0,none,0
ASM-004970,PROP-01657,CTY-025,2025,382902,356433,0.0743,none,0
ASM-004971,PROP-01657,CTY-025,2026,402671,382902,0.0516,none,0
ASM-004972,PROP-01658,CTY-025,2024,379962,,0.0,none,0
ASM-004973,PROP-01658,CTY-025,2025,402383,379962,0.059,none,0
ASM-004974,PROP-01658,CTY-025,2026,433707,402383,0.0778,none,0
ASM-004975,PROP-01659,CTY-025,2024,451725,,0.0,none,0
ASM-004976,PROP-01659,CTY-025,2025,487696,451725,0.0796,none,0
ASM-004977,PROP-01659,CTY-025,2026,518707,487696,0.0636,none,0
ASM-004978,PROP-01660,CTY-025,2024,360332,,0.0,none,0
ASM-004979,PROP-01660,CTY-025,2025,382397,360332,0.0612,none,0
ASM-004980,PROP-01660,CTY-025,2026,400621,382397,0.0477,none,0
ASM-004981,PROP-01661,CTY-025,2024,392096,,0.0,none,0
ASM-004982,PROP-01661,CTY-025,2025,419477,392096,0.0698,none,0
ASM-004983,PROP-01661,CTY-025,2026,451906,419477,0.0773,none,0
ASM-004984,PROP-01662,CTY-025,2024,386308,,0.0,none,0
ASM-004985,PROP-01662,CTY-025,2025,405595,386308,0.0499,none,0
ASM-004986,PROP-01662,CTY-025,2026,424287,405595,0.0461,none,0
ASM-004987,PROP-01663,CTY-025,2024,356409,,0.0,none,0
ASM-004988,PROP-01663,CTY-025,2025,381665,356409,0.0709,none,0
ASM-004989,PROP-01663,CTY-025,2026,408130,381665,0.0693,none,0
ASM-004990,PROP-01664,CTY-025,2024,372276,,0.0,none,0
ASM-004991,PROP-01664,CTY-025,2025,394293,372276,0.0591,none,0
ASM-004992,PROP-01664,CTY-025,2026,415205,394293,0.053,none,0
ASM-004993,PROP-01665,CTY-025,2024,320217,,0.0,none,0
ASM-004994,PROP-01665,CTY-025,2025,341683,320217,0.067,none,0
ASM-004995,PROP-01665,CTY-025,2026,370281,341683,0.0837,none,0
ASM-004996,PROP-01666,CTY-025,2024,339295,,0.0,none,0
ASM-004997,PROP-01666,CTY-025,2025,354416,339295,0.0446,none,0
ASM-004998,PROP-01666,CTY-025,2026,386422,354416,0.0903,none,0
ASM-004999,PROP-01667,CTY-025,2024,355418,,0.0,none,0
ASM-005000,PROP-01667,CTY-025,2025,388051,355418,0.0918,none,0
ASM-005001,PROP-01667,CTY-025,2026,417107,388051,0.0749,none,0
ASM-005002,PROP-01668,CTY-025,2024,353127,,0.0,none,0
ASM-005003,PROP-01668,CTY-025,2025,382655,353127,0.0836,none,0
ASM-005004,PROP-01668,CTY-025,2026,406983,382655,0.0636,none,0
ASM-005005,PROP-01669,CTY-025,2024,428714,,0.0,none,0
ASM-005006,PROP-01669,CTY-025,2025,446450,428714,0.0414,none,0
ASM-005007,PROP-01669,CTY-025,2026,473865,446450,0.0614,none,0
ASM-005008,PROP-01670,CTY-025,2024,419889,,0.0,none,0
ASM-005009,PROP-01670,CTY-025,2025,441207,419889,0.0508,none,0
ASM-005010,PROP-01670,CTY-025,2026,467624,441207,0.0599,none,0
ASM-005011,PROP-01671,CTY-025,2024,303714,,0.0,none,0
ASM-005012,PROP-01671,CTY-025,2025,320608,303714,0.0556,none,0
ASM-005013,PROP-01671,CTY-025,2026,343747,320608,0.0722,none,0
ASM-005014,PROP-01672,CTY-025,2024,359682,,0.0,none,0
ASM-005015,PROP-01672,CTY-025,2025,373958,359682,0.0397,none,0
ASM-005016,PROP-01672,CTY-025,2026,395515,373958,0.0576,none,0
ASM-005017,PROP-01673,CTY-025,2024,404832,,0.0,none,0
ASM-005018,PROP-01673,CTY-025,2025,426093,404832,0.0525,none,0
ASM-005019,PROP-01673,CTY-025,2026,446668,426093,0.0483,none,0
ASM-005020,PROP-01674,CTY-025,2024,356534,,0.0,none,0
ASM-005021,PROP-01674,CTY-025,2025,385975,356534,0.0826,none,0
ASM-005022,PROP-01674,CTY-025,2026,406486,385975,0.0531,none,0
ASM-005023,PROP-01675,CTY-025,2024,360700,,0.0,none,0
ASM-005024,PROP-01675,CTY-025,2025,377722,360700,0.0472,none,0
ASM-005025,PROP-01675,CTY-025,2026,402483,377722,0.0656,none,0
ASM-005026,PROP-01676,CTY-025,2024,325367,,0.0,none,0
ASM-005027,PROP-01676,CTY-025,2025,350439,325367,0.0771,none,0
ASM-005028,PROP-01676,CTY-025,2026,376707,350439,0.075,none,0
ASM-005029,PROP-01677,CTY-025,2024,392144,,0.0,none,0
ASM-005030,PROP-01677,CTY-025,2025,428063,392144,0.0916,none,0
ASM-005031,PROP-01677,CTY-025,2026,465411,428063,0.0872,none,0
ASM-005032,PROP-01678,CTY-025,2024,346413,,0.0,none,0
ASM-005033,PROP-01678,CTY-025,2025,369019,346413,0.0653,none,0
ASM-005034,PROP-01678,CTY-025,2026,400619,369019,0.0856,none,0
ASM-005035,PROP-01679,CTY-025,2024,311505,,0.0,none,0
ASM-005036,PROP-01679,CTY-025,2025,337185,311505,0.0824,none,0
ASM-005037,PROP-01679,CTY-025,2026,350345,337185,0.039,none,0
ASM-005038,PROP-01680,CTY-025,2024,397045,,0.0,none,0
ASM-005039,PROP-01680,CTY-025,2025,433710,397045,0.0923,won,27058
ASM-005040,PROP-01680,CTY-025,2026,464566,433710,0.0711,none,0
ASM-005041,PROP-01681,CTY-025,2024,375584,,0.0,none,0
ASM-005042,PROP-01681,CTY-025,2025,409127,375584,0.0893,none,0
ASM-005043,PROP-01681,CTY-025,2026,436833,409127,0.0677,none,0
ASM-005044,PROP-01682,CTY-025,2024,366344,,0.0,none,0
ASM-005045,PROP-01682,CTY-025,2025,382814,366344,0.045,none,0
ASM-005046,PROP-01682,CTY-025,2026,414089,382814,0.0817,none,0
ASM-005047,PROP-01683,CTY-025,2024,365966,,0.0,none,0
ASM-005048,PROP-01683,CTY-025,2025,386705,365966,0.0567,none,0
ASM-005049,PROP-01683,CTY-025,2026,402887,386705,0.0418,none,0
ASM-005050,PROP-01684,CTY-025,2024,359894,,0.0,none,0
ASM-005051,PROP-01684,CTY-025,2025,389402,359894,0.082,none,0
ASM-005052,PROP-01684,CTY-025,2026,407646,389402,0.0469,none,0
ASM-005053,PROP-01685,CTY-025,2024,362368,,0.0,none,0
ASM-005054,PROP-01685,CTY-025,2025,391244,362368,0.0797,none,0
ASM-005055,PROP-01685,CTY-025,2026,416896,391244,0.0656,none,0
ASM-005056,PROP-01686,CTY-025,2024,365664,,0.0,none,0
ASM-005057,PROP-01686,CTY-025,2025,395775,365664,0.0823,none,0
ASM-005058,PROP-01686,CTY-025,2026,429087,395775,0.0842,none,0
ASM-005059,PROP-01687,CTY-025,2024,338398,,0.0,none,0
ASM-005060,PROP-01687,CTY-025,2025,367862,338398,0.0871,none,0
ASM-005061,PROP-01687,CTY-025,2026,398156,367862,0.0824,none,0
ASM-005062,PROP-01688,CTY-025,2024,362984,,0.0,none,0
ASM-005063,PROP-01688,CTY-025,2025,383581,362984,0.0567,none,0
ASM-005064,PROP-01688,CTY-025,2026,411344,383581,0.0724,none,0
ASM-005065,PROP-01689,CTY-025,2024,381647,,0.0,none,0
ASM-005066,PROP-01689,CTY-025,2025,414663,381647,0.0865,none,0
ASM-005067,PROP-01689,CTY-025,2026,447266,414663,0.0786,none,0
ASM-005068,PROP-01690,CTY-025,2024,369076,,0.0,none,0
ASM-005069,PROP-01690,CTY-025,2025,402054,369076,0.0894,none,0
ASM-005070,PROP-01690,CTY-025,2026,422783,402054,0.0516,none,0
ASM-005071,PROP-01691,CTY-025,2024,404406,,0.0,none,0
ASM-005072,PROP-01691,CTY-025,2025,422553,404406,0.0449,none,0
ASM-005073,PROP-01691,CTY-025,2026,453634,422553,0.0736,none,0
ASM-005074,PROP-01692,CTY-025,2024,311455,,0.0,none,0
ASM-005075,PROP-01692,CTY-025,2025,339204,311455,0.0891,none,0
ASM-005076,PROP-01692,CTY-025,2026,357399,339204,0.0536,none,0
ASM-005077,PROP-01693,CTY-025,2024,371373,,0.0,none,0
ASM-005078,PROP-01693,CTY-025,2025,393575,371373,0.0598,none,0
ASM-005079,PROP-01693,CTY-025,2026,409255,393575,0.0398,none,0
ASM-005080,PROP-01694,CTY-025,2024,388282,,0.0,none,0
ASM-005081,PROP-01694,CTY-025,2025,413779,388282,0.0657,none,0
ASM-005082,PROP-01694,CTY-025,2026,430536,413779,0.0405,none,0
ASM-005083,PROP-01695,CTY-025,2024,401290,,0.0,none,0
ASM-005084,PROP-01695,CTY-025,2025,436713,401290,0.0883,none,0
ASM-005085,PROP-01695,CTY-025,2026,475524,436713,0.0889,none,0
ASM-005086,PROP-01696,CTY-026,2024,404356,,0.0,none,0
ASM-005087,PROP-01696,CTY-026,2025,437542,404356,0.0821,none,0
ASM-005088,PROP-01696,CTY-026,2026,477862,437542,0.0922,none,0
ASM-005089,PROP-01697,CTY-026,2024,447320,,0.0,none,0
ASM-005090,PROP-01697,CTY-026,2025,489635,447320,0.0946,none,0
ASM-005091,PROP-01697,CTY-026,2026,527764,489635,0.0779,none,0
ASM-005092,PROP-01698,CTY-026,2024,490156,,0.0,none,0
ASM-005093,PROP-01698,CTY-026,2025,522608,490156,0.0662,none,0
ASM-005094,PROP-01698,CTY-026,2026,552349,522608,0.0569,none,0
ASM-005095,PROP-01699,CTY-026,2024,527768,,0.0,none,0
ASM-005096,PROP-01699,CTY-026,2025,574603,527768,0.0887,none,0
ASM-005097,PROP-01699,CTY-026,2026,607106,574603,0.0566,none,0
ASM-005098,PROP-01700,CTY-026,2024,503431,,0.0,none,0
ASM-005099,PROP-01700,CTY-026,2025,531725,503431,0.0562,none,0
ASM-005100,PROP-01700,CTY-026,2026,557952,531725,0.0493,none,0
ASM-005101,PROP-01701,CTY-026,2024,469449,,0.0,none,0
ASM-005102,PROP-01701,CTY-026,2025,510582,469449,0.0876,none,0
ASM-005103,PROP-01701,CTY-026,2026,558233,510582,0.0933,lost,0
ASM-005104,PROP-01702,CTY-026,2024,398909,,0.0,none,0
ASM-005105,PROP-01702,CTY-026,2025,416062,398909,0.043,none,0
ASM-005106,PROP-01702,CTY-026,2026,438994,416062,0.0551,none,0
ASM-005107,PROP-01703,CTY-026,2024,409888,,0.0,none,0
ASM-005108,PROP-01703,CTY-026,2025,445538,409888,0.087,none,0
ASM-005109,PROP-01703,CTY-026,2026,473439,445538,0.0626,none,0
ASM-005110,PROP-01704,CTY-026,2024,477666,,0.0,none,0
ASM-005111,PROP-01704,CTY-026,2025,516736,477666,0.0818,none,0
ASM-005112,PROP-01704,CTY-026,2026,556938,516736,0.0778,none,0
ASM-005113,PROP-01705,CTY-026,2024,558551,,0.0,none,0
ASM-005114,PROP-01705,CTY-026,2025,591216,558551,0.0585,none,0
ASM-005115,PROP-01705,CTY-026,2026,642097,591216,0.0861,none,0
ASM-005116,PROP-01706,CTY-026,2024,473808,,0.0,none,0
ASM-005117,PROP-01706,CTY-026,2025,506350,473808,0.0687,none,0
ASM-005118,PROP-01706,CTY-026,2026,544755,506350,0.0758,none,0
ASM-005119,PROP-01707,CTY-026,2024,554641,,0.0,none,0
ASM-005120,PROP-01707,CTY-026,2025,583696,554641,0.0524,none,0
ASM-005121,PROP-01707,CTY-026,2026,613833,583696,0.0516,none,0
ASM-005122,PROP-01708,CTY-026,2024,502854,,0.0,none,0
ASM-005123,PROP-01708,CTY-026,2025,542236,502854,0.0783,none,0
ASM-005124,PROP-01708,CTY-026,2026,568646,542236,0.0487,none,0
ASM-005125,PROP-01709,CTY-026,2024,415498,,0.0,none,0
ASM-005126,PROP-01709,CTY-026,2025,436480,415498,0.0505,none,0
ASM-005127,PROP-01709,CTY-026,2026,471754,436480,0.0808,none,0
ASM-005128,PROP-01710,CTY-026,2024,455055,,0.0,none,0
ASM-005129,PROP-01710,CTY-026,2025,475784,455055,0.0456,none,0
ASM-005130,PROP-01710,CTY-026,2026,507150,475784,0.0659,none,0
ASM-005131,PROP-01711,CTY-026,2024,383007,,0.0,none,0
ASM-005132,PROP-01711,CTY-026,2025,399302,383007,0.0425,none,0
ASM-005133,PROP-01711,CTY-026,2026,432518,399302,0.0832,none,0
ASM-005134,PROP-01712,CTY-026,2024,370168,,0.0,none,0
ASM-005135,PROP-01712,CTY-026,2025,385294,370168,0.0409,none,0
ASM-005136,PROP-01712,CTY-026,2026,421954,385294,0.0951,filed,0
ASM-005137,PROP-01713,CTY-026,2024,441672,,0.0,none,0
ASM-005138,PROP-01713,CTY-026,2025,478716,441672,0.0839,none,0
ASM-005139,PROP-01713,CTY-026,2026,517614,478716,0.0813,none,0
ASM-005140,PROP-01714,CTY-026,2024,480021,,0.0,none,0
ASM-005141,PROP-01714,CTY-026,2025,515683,480021,0.0743,none,0
ASM-005142,PROP-01714,CTY-026,2026,537783,515683,0.0429,none,0
ASM-005143,PROP-01715,CTY-026,2024,424253,,0.0,none,0
ASM-005144,PROP-01715,CTY-026,2025,449932,424253,0.0605,none,0
ASM-005145,PROP-01715,CTY-026,2026,486853,449932,0.0821,none,0
ASM-005146,PROP-01716,CTY-026,2024,605670,,0.0,none,0
ASM-005147,PROP-01716,CTY-026,2025,639620,605670,0.0561,none,0
ASM-005148,PROP-01716,CTY-026,2026,664282,639620,0.0386,none,0
ASM-005149,PROP-01717,CTY-026,2024,434575,,0.0,none,0
ASM-005150,PROP-01717,CTY-026,2025,456809,434575,0.0512,none,0
ASM-005151,PROP-01717,CTY-026,2026,495224,456809,0.0841,none,0
ASM-005152,PROP-01718,CTY-026,2024,449074,,0.0,none,0
ASM-005153,PROP-01718,CTY-026,2025,470564,449074,0.0479,none,0
ASM-005154,PROP-01718,CTY-026,2026,510521,470564,0.0849,none,0
ASM-005155,PROP-01719,CTY-026,2024,628349,,0.0,none,0
ASM-005156,PROP-01719,CTY-026,2025,678919,628349,0.0805,none,0
ASM-005157,PROP-01719,CTY-026,2026,712315,678919,0.0492,none,0
ASM-005158,PROP-01720,CTY-026,2024,557149,,0.0,none,0
ASM-005159,PROP-01720,CTY-026,2025,609515,557149,0.094,none,0
ASM-005160,PROP-01720,CTY-026,2026,639443,609515,0.0491,none,0
ASM-005161,PROP-01721,CTY-026,2024,548554,,0.0,none,0
ASM-005162,PROP-01721,CTY-026,2025,599041,548554,0.092,none,0
ASM-005163,PROP-01721,CTY-026,2026,648831,599041,0.0831,none,0
ASM-005164,PROP-01722,CTY-026,2024,421998,,0.0,none,0
ASM-005165,PROP-01722,CTY-026,2025,462376,421998,0.0957,none,0
ASM-005166,PROP-01722,CTY-026,2026,493876,462376,0.0681,none,0
ASM-005167,PROP-01723,CTY-027,2024,490695,,0.0,none,0
ASM-005168,PROP-01723,CTY-027,2025,523948,490695,0.0678,none,0
ASM-005169,PROP-01723,CTY-027,2026,546764,523948,0.0435,none,0
ASM-005170,PROP-01724,CTY-027,2024,460030,,0.0,none,0
ASM-005171,PROP-01724,CTY-027,2025,483965,460030,0.052,none,0
ASM-005172,PROP-01724,CTY-027,2026,504062,483965,0.0415,none,0
ASM-005173,PROP-01725,CTY-027,2024,485490,,0.0,none,0
ASM-005174,PROP-01725,CTY-027,2025,504806,485490,0.0398,none,0
ASM-005175,PROP-01725,CTY-027,2026,534837,504806,0.0595,none,0
ASM-005176,PROP-01726,CTY-027,2024,388905,,0.0,none,0
ASM-005177,PROP-01726,CTY-027,2025,414231,388905,0.0651,none,0
ASM-005178,PROP-01726,CTY-027,2026,444017,414231,0.0719,none,0
ASM-005179,PROP-01727,CTY-027,2024,346886,,0.0,none,0
ASM-005180,PROP-01727,CTY-027,2025,360434,346886,0.0391,none,0
ASM-005181,PROP-01727,CTY-027,2026,385905,360434,0.0707,none,0
ASM-005182,PROP-01728,CTY-027,2024,469935,,0.0,none,0
ASM-005183,PROP-01728,CTY-027,2025,489130,469935,0.0408,none,0
ASM-005184,PROP-01728,CTY-027,2026,511125,489130,0.045,none,0
ASM-005185,PROP-01729,CTY-027,2024,485393,,0.0,none,0
ASM-005186,PROP-01729,CTY-027,2025,512979,485393,0.0568,none,0
ASM-005187,PROP-01729,CTY-027,2026,553997,512979,0.08,none,0
ASM-005188,PROP-01730,CTY-027,2024,443364,,0.0,none,0
ASM-005189,PROP-01730,CTY-027,2025,460524,443364,0.0387,none,0
ASM-005190,PROP-01730,CTY-027,2026,497842,460524,0.081,none,0
ASM-005191,PROP-01731,CTY-027,2024,542567,,0.0,none,0
ASM-005192,PROP-01731,CTY-027,2025,577550,542567,0.0645,none,0
ASM-005193,PROP-01731,CTY-027,2026,612604,577550,0.0607,none,0
ASM-005194,PROP-01732,CTY-027,2024,483590,,0.0,none,0
ASM-005195,PROP-01732,CTY-027,2025,521225,483590,0.0778,none,0
ASM-005196,PROP-01732,CTY-027,2026,563021,521225,0.0802,none,0
ASM-005197,PROP-01733,CTY-027,2024,587746,,0.0,none,0
ASM-005198,PROP-01733,CTY-027,2025,614436,587746,0.0454,none,0
ASM-005199,PROP-01733,CTY-027,2026,635681,614436,0.0346,none,0
ASM-005200,PROP-01734,CTY-027,2024,426026,,0.0,none,0
ASM-005201,PROP-01734,CTY-027,2025,459013,426026,0.0774,none,0
ASM-005202,PROP-01734,CTY-027,2026,481428,459013,0.0488,none,0
ASM-005203,PROP-01735,CTY-027,2024,453551,,0.0,none,0
ASM-005204,PROP-01735,CTY-027,2025,481763,453551,0.0622,none,0
ASM-005205,PROP-01735,CTY-027,2026,499759,481763,0.0374,none,0
ASM-005206,PROP-01736,CTY-027,2024,392418,,0.0,none,0
ASM-005207,PROP-01736,CTY-027,2025,423826,392418,0.08,none,0
ASM-005208,PROP-01736,CTY-027,2026,457924,423826,0.0805,none,0
ASM-005209,PROP-01737,CTY-027,2024,450371,,0.0,none,0
ASM-005210,PROP-01737,CTY-027,2025,488452,450371,0.0846,none,0
ASM-005211,PROP-01737,CTY-027,2026,525266,488452,0.0754,none,0
ASM-005212,PROP-01738,CTY-027,2024,535721,,0.0,none,0
ASM-005213,PROP-01738,CTY-027,2025,579409,535721,0.0815,none,0
ASM-005214,PROP-01738,CTY-027,2026,600647,579409,0.0367,none,0
ASM-005215,PROP-01739,CTY-027,2024,391275,,0.0,none,0
ASM-005216,PROP-01739,CTY-027,2025,424757,391275,0.0856,none,0
ASM-005217,PROP-01739,CTY-027,2026,459623,424757,0.0821,none,0
ASM-005218,PROP-01740,CTY-027,2024,575463,,0.0,none,0
ASM-005219,PROP-01740,CTY-027,2025,598271,575463,0.0396,none,0
ASM-005220,PROP-01740,CTY-027,2026,638686,598271,0.0676,none,0
ASM-005221,PROP-01741,CTY-027,2024,502615,,0.0,none,0
ASM-005222,PROP-01741,CTY-027,2025,520020,502615,0.0346,none,0
ASM-005223,PROP-01741,CTY-027,2026,544999,520020,0.048,none,0
ASM-005224,PROP-01742,CTY-027,2024,446575,,0.0,none,0
ASM-005225,PROP-01742,CTY-027,2025,465209,446575,0.0417,none,0
ASM-005226,PROP-01742,CTY-027,2026,487498,465209,0.0479,none,0
ASM-005227,PROP-01743,CTY-027,2024,358925,,0.0,none,0
ASM-005228,PROP-01743,CTY-027,2025,384039,358925,0.07,none,0
ASM-005229,PROP-01743,CTY-027,2026,415956,384039,0.0831,none,0
ASM-005230,PROP-01744,CTY-027,2024,438413,,0.0,none,0
ASM-005231,PROP-01744,CTY-027,2025,463208,438413,0.0566,none,0
ASM-005232,PROP-01744,CTY-027,2026,487265,463208,0.0519,none,0
ASM-005233,PROP-01745,CTY-027,2024,445025,,0.0,none,0
ASM-005234,PROP-01745,CTY-027,2025,481450,445025,0.0818,none,0
ASM-005235,PROP-01745,CTY-027,2026,521642,481450,0.0835,none,0
ASM-005236,PROP-01746,CTY-027,2024,451816,,0.0,none,0
ASM-005237,PROP-01746,CTY-027,2025,484754,451816,0.0729,none,0
ASM-005238,PROP-01746,CTY-027,2026,506072,484754,0.044,none,0
ASM-005239,PROP-01747,CTY-027,2024,436288,,0.0,none,0
ASM-005240,PROP-01747,CTY-027,2025,459752,436288,0.0538,none,0
ASM-005241,PROP-01747,CTY-027,2026,495914,459752,0.0787,none,0
ASM-005242,PROP-01748,CTY-027,2024,398306,,0.0,none,0
ASM-005243,PROP-01748,CTY-027,2025,413288,398306,0.0376,none,0
ASM-005244,PROP-01748,CTY-027,2026,443104,413288,0.0721,none,0
ASM-005245,PROP-01749,CTY-027,2024,531351,,0.0,none,0
ASM-005246,PROP-01749,CTY-027,2025,564816,531351,0.063,none,0
ASM-005247,PROP-01749,CTY-027,2026,611409,564816,0.0825,none,0
ASM-005248,PROP-01750,CTY-027,2024,459447,,0.0,none,0
ASM-005249,PROP-01750,CTY-027,2025,487526,459447,0.0611,none,0
ASM-005250,PROP-01750,CTY-027,2026,521646,487526,0.07,none,0
ASM-005251,PROP-01751,CTY-027,2024,588205,,0.0,none,0
ASM-005252,PROP-01751,CTY-027,2025,610506,588205,0.0379,none,0
ASM-005253,PROP-01751,CTY-027,2026,638171,610506,0.0453,none,0
ASM-005254,PROP-01752,CTY-027,2024,538286,,0.0,none,0
ASM-005255,PROP-01752,CTY-027,2025,562953,538286,0.0458,none,0
ASM-005256,PROP-01752,CTY-027,2026,584142,562953,0.0376,none,0
ASM-005257,PROP-01753,CTY-027,2024,445932,,0.0,none,0
ASM-005258,PROP-01753,CTY-027,2025,466301,445932,0.0457,none,0
ASM-005259,PROP-01753,CTY-027,2026,488996,466301,0.0487,none,0
ASM-005260,PROP-01754,CTY-027,2024,511280,,0.0,none,0
ASM-005261,PROP-01754,CTY-027,2025,535289,511280,0.047,none,0
ASM-005262,PROP-01754,CTY-027,2026,561494,535289,0.049,none,0
ASM-005263,PROP-01755,CTY-027,2024,430076,,0.0,none,0
ASM-005264,PROP-01755,CTY-027,2025,466007,430076,0.0835,none,0
ASM-005265,PROP-01755,CTY-027,2026,503976,466007,0.0815,none,0
ASM-005266,PROP-01756,CTY-027,2024,460581,,0.0,none,0
ASM-005267,PROP-01756,CTY-027,2025,484458,460581,0.0518,none,0
ASM-005268,PROP-01756,CTY-027,2026,521328,484458,0.0761,none,0
ASM-005269,PROP-01757,CTY-027,2024,489322,,0.0,none,0
ASM-005270,PROP-01757,CTY-027,2025,519418,489322,0.0615,none,0
ASM-005271,PROP-01757,CTY-027,2026,560509,519418,0.0791,none,0
ASM-005272,PROP-01758,CTY-027,2024,615543,,0.0,none,0
ASM-005273,PROP-01758,CTY-027,2025,662806,615543,0.0768,none,0
ASM-005274,PROP-01758,CTY-027,2026,689760,662806,0.0407,none,0
ASM-005275,PROP-01759,CTY-027,2024,365644,,0.0,none,0
ASM-005276,PROP-01759,CTY-027,2025,382072,365644,0.0449,none,0
ASM-005277,PROP-01759,CTY-027,2026,405138,382072,0.0604,none,0
ASM-005278,PROP-01760,CTY-027,2024,593625,,0.0,none,0
ASM-005279,PROP-01760,CTY-027,2025,615945,593625,0.0376,none,0
ASM-005280,PROP-01760,CTY-027,2026,657952,615945,0.0682,none,0
ASM-005281,PROP-01761,CTY-027,2024,549780,,0.0,none,0
ASM-005282,PROP-01761,CTY-027,2025,589520,549780,0.0723,none,0
ASM-005283,PROP-01761,CTY-027,2026,610512,589520,0.0356,none,0
ASM-005284,PROP-01762,CTY-027,2024,460480,,0.0,none,0
ASM-005285,PROP-01762,CTY-027,2025,487400,460480,0.0585,none,0
ASM-005286,PROP-01762,CTY-027,2026,521558,487400,0.0701,none,0
ASM-005287,PROP-01763,CTY-027,2024,615370,,0.0,none,0
ASM-005288,PROP-01763,CTY-027,2025,652526,615370,0.0604,none,0
ASM-005289,PROP-01763,CTY-027,2026,693838,652526,0.0633,none,0
ASM-005290,PROP-01764,CTY-027,2024,459336,,0.0,none,0
ASM-005291,PROP-01764,CTY-027,2025,477206,459336,0.0389,none,0
ASM-005292,PROP-01764,CTY-027,2026,504649,477206,0.0575,none,0
ASM-005293,PROP-01765,CTY-027,2024,468249,,0.0,none,0
ASM-005294,PROP-01765,CTY-027,2025,488154,468249,0.0425,none,0
ASM-005295,PROP-01765,CTY-027,2026,520237,488154,0.0657,none,0
ASM-005296,PROP-01766,CTY-027,2024,476912,,0.0,none,0
ASM-005297,PROP-01766,CTY-027,2025,512131,476912,0.0738,none,0
ASM-005298,PROP-01766,CTY-027,2026,546497,512131,0.0671,none,0
ASM-005299,PROP-01767,CTY-027,2024,470896,,0.0,none,0
ASM-005300,PROP-01767,CTY-027,2025,493273,470896,0.0475,none,0
ASM-005301,PROP-01767,CTY-027,2026,513421,493273,0.0408,none,0
ASM-005302,PROP-01768,CTY-028,2024,282667,,0.0,none,0
ASM-005303,PROP-01768,CTY-028,2025,302284,282667,0.0694,none,0
ASM-005304,PROP-01768,CTY-028,2026,315639,302284,0.0442,none,0
ASM-005305,PROP-01769,CTY-028,2024,427039,,0.0,none,0
ASM-005306,PROP-01769,CTY-028,2025,456859,427039,0.0698,none,0
ASM-005307,PROP-01769,CTY-028,2026,478356,456859,0.0471,none,0
ASM-005308,PROP-01770,CTY-028,2024,330894,,0.0,none,0
ASM-005309,PROP-01770,CTY-028,2025,351588,330894,0.0625,none,0
ASM-005310,PROP-01770,CTY-028,2026,374116,351588,0.0641,none,0
ASM-005311,PROP-01771,CTY-028,2024,418015,,0.0,none,0
ASM-005312,PROP-01771,CTY-028,2025,435651,418015,0.0422,none,0
ASM-005313,PROP-01771,CTY-028,2026,474267,435651,0.0886,none,0
ASM-005314,PROP-01772,CTY-028,2024,429896,,0.0,none,0
ASM-005315,PROP-01772,CTY-028,2025,456569,429896,0.062,none,0
ASM-005316,PROP-01772,CTY-028,2026,479419,456569,0.05,none,0
ASM-005317,PROP-01773,CTY-028,2024,447018,,0.0,none,0
ASM-005318,PROP-01773,CTY-028,2025,476076,447018,0.065,none,0
ASM-005319,PROP-01773,CTY-028,2026,515319,476076,0.0824,none,0
ASM-005320,PROP-01774,CTY-028,2024,344582,,0.0,none,0
ASM-005321,PROP-01774,CTY-028,2025,358269,344582,0.0397,none,0
