compId,city,state,beds,month,medianRent,sampleSize,source
CMP-002528,Montgomery,TX,3,2024-05,2160,97,synthetic
CMP-002529,Montgomery,TX,3,2024-06,2180,47,synthetic
CMP-002530,Montgomery,TX,3,2024-07,2175,41,synthetic
CMP-002531,Montgomery,TX,3,2024-08,2155,40,synthetic
CMP-002532,Montgomery,TX,3,2024-09,2125,39,synthetic
CMP-002533,Montgomery,TX,3,2024-10,2095,44,synthetic
CMP-002534,Montgomery,TX,3,2024-11,2075,47,synthetic
CMP-002535,Montgomery,TX,3,2024-12,2070,57,synthetic
CMP-002536,Montgomery,TX,3,2025-01,2085,51,synthetic
CMP-002537,Montgomery,TX,3,2025-02,2120,78,synthetic
CMP-002538,Montgomery,TX,3,2025-03,2165,47,synthetic
CMP-002539,Montgomery,TX,3,2025-04,2210,60,synthetic
CMP-002540,Montgomery,TX,3,2025-05,2245,75,synthetic
CMP-002541,Montgomery,TX,3,2025-06,2265,94,synthetic
CMP-002542,Montgomery,TX,3,2025-07,2260,66,synthetic
CMP-002543,Montgomery,TX,3,2025-08,2240,51,synthetic
CMP-002544,Montgomery,TX,3,2025-09,2210,76,synthetic
CMP-002545,Montgomery,TX,3,2025-10,2175,68,synthetic
CMP-002546,Montgomery,TX,3,2025-11,2155,82,synthetic
CMP-002547,Montgomery,TX,3,2025-12,2150,44,synthetic
CMP-002548,Montgomery,TX,3,2026-01,2170,88,synthetic
CMP-002549,Montgomery,TX,3,2026-02,2205,49,synthetic
CMP-002550,Montgomery,TX,3,2026-03,2250,42,synthetic
CMP-002551,Montgomery,TX,3,2026-04,2295,74,synthetic
CMP-002552,Montgomery,TX,3,2026-05,2330,42,synthetic
CMP-002553,Montgomery,TX,3,2026-06,2350,67,synthetic
CMP-002554,Montgomery,TX,3,2026-07,2345,92,synthetic
CMP-002555,Montgomery,TX,3,2026-08,2325,52,synthetic
CMP-002556,Montgomery,TX,3,2026-09,2290,43,synthetic
CMP-002557,Montgomery,TX,4,2023-10,2185,82,synthetic
CMP-002558,Montgomery,TX,4,2023-11,2165,79,synthetic
CMP-002559,Montgomery,TX,4,2023-12,2160,54,synthetic
CMP-002560,Montgomery,TX,4,2024-01,2180,66,synthetic
CMP-002561,Montgomery,TX,4,2024-02,2215,82,synthetic
CMP-002562,Montgomery,TX,4,2024-03,2260,50,synthetic
CMP-002563,Montgomery,TX,4,2024-04,2310,55,synthetic
CMP-002564,Montgomery,TX,4,2024-05,2345,62,synthetic
CMP-002565,Montgomery,TX,4,2024-06,2365,77,synthetic
CMP-002566,Montgomery,TX,4,2024-07,2360,51,synthetic
CMP-002567,Montgomery,TX,4,2024-08,2340,37,synthetic
CMP-002568,Montgomery,TX,4,2024-09,2305,76,synthetic
CMP-002569,Montgomery,TX,4,2024-10,2275,54,synthetic
CMP-002570,Montgomery,TX,4,2024-11,2250,57,synthetic
CMP-002571,Montgomery,TX,4,2024-12,2245,51,synthetic
CMP-002572,Montgomery,TX,4,2025-01,2265,57,synthetic
CMP-002573,Montgomery,TX,4,2025-02,2300,68,synthetic
CMP-002574,Montgomery,TX,4,2025-03,2350,44,synthetic
CMP-002575,Montgomery,TX,4,2025-04,2400,40,synthetic
CMP-002576,Montgomery,TX,4,2025-05,2435,72,synthetic
CMP-002577,Montgomery,TX,4,2025-06,2455,79,synthetic
CMP-002578,Montgomery,TX,4,2025-07,2455,80,synthetic
CMP-002579,Montgomery,TX,4,2025-08,2430,33,synthetic
CMP-002580,Montgomery,TX,4,2025-09,2395,74,synthetic
CMP-002581,Montgomery,TX,4,2025-10,2360,62,synthetic
CMP-002582,Montgomery,TX,4,2025-11,2340,82,synthetic
CMP-002583,Montgomery,TX,4,2025-12,2335,77,synthetic
CMP-002584,Montgomery,TX,4,2026-01,2350,63,synthetic
CMP-002585,Montgomery,TX,4,2026-02,2390,36,synthetic
CMP-002586,Montgomery,TX,4,2026-03,2440,86,synthetic
CMP-002587,Montgomery,TX,4,2026-04,2490,49,synthetic
CMP-002588,Montgomery,TX,4,2026-05,2530,65,synthetic
CMP-002589,Montgomery,TX,4,2026-06,2550,46,synthetic
CMP-002590,Montgomery,TX,4,2026-07,2545,71,synthetic
CMP-002591,Montgomery,TX,4,2026-08,2520,36,synthetic
CMP-002592,Montgomery,TX,4,2026-09,2485,55,synthetic
CMP-002593,New Braunfels,TX,3,2023-10,1565,30,synthetic
CMP-002594,New Braunfels,TX,3,2023-11,1550,26,synthetic
CMP-002595,New Braunfels,TX,3,2023-12,1545,21,synthetic
CMP-002596,New Braunfels,TX,3,2024-01,1555,15,synthetic
CMP-002597,New Braunfels,TX,3,2024-02,1580,24,synthetic
CMP-002598,New Braunfels,TX,3,2024-03,1610,16,synthetic
CMP-002599,New Braunfels,TX,3,2024-04,1640,28,synthetic
CMP-002600,New Braunfels,TX,3,2024-05,1665,25,synthetic
CMP-002601,New Braunfels,TX,3,2024-06,1675,26,synthetic
CMP-002602,New Braunfels,TX,3,2024-07,1675,15,synthetic
CMP-002603,New Braunfels,TX,3,2024-08,1655,28,synthetic
CMP-002604,New Braunfels,TX,3,2024-09,1630,35,synthetic
CMP-002605,New Braunfels,TX,3,2024-10,1605,35,synthetic
CMP-002606,New Braunfels,TX,3,2024-11,1590,14,synthetic
CMP-002607,New Braunfels,TX,3,2024-12,1585,15,synthetic
CMP-002608,New Braunfels,TX,3,2025-01,1595,27,synthetic
CMP-002609,New Braunfels,TX,3,2025-02,1620,35,synthetic
CMP-002610,New Braunfels,TX,3,2025-03,1650,31,synthetic
CMP-002611,New Braunfels,TX,3,2025-04,1685,20,synthetic
CMP-002612,New Braunfels,TX,3,2025-05,1710,18,synthetic
CMP-002613,New Braunfels,TX,3,2025-06,1720,18,synthetic
CMP-002614,New Braunfels,TX,3,2025-07,1715,15,synthetic
CMP-002615,New Braunfels,TX,3,2025-08,1695,20,synthetic
CMP-002616,New Braunfels,TX,3,2025-09,1670,17,synthetic
CMP-002617,New Braunfels,TX,3,2025-10,1645,20,synthetic
CMP-002618,New Braunfels,TX,3,2025-11,1625,19,synthetic
CMP-002619,New Braunfels,TX,3,2025-12,1620,25,synthetic
CMP-002620,New Braunfels,TX,3,2026-01,1635,13,synthetic
CMP-002621,New Braunfels,TX,3,2026-02,1660,27,synthetic
CMP-002622,New Braunfels,TX,3,2026-03,1690,33,synthetic
CMP-002623,New Braunfels,TX,3,2026-04,1725,14,synthetic
CMP-002624,New Braunfels,TX,3,2026-05,1750,32,synthetic
CMP-002625,New Braunfels,TX,3,2026-06,1760,15,synthetic
CMP-002626,New Braunfels,TX,3,2026-07,1755,29,synthetic
CMP-002627,New Braunfels,TX,3,2026-08,1735,33,synthetic
CMP-002628,New Braunfels,TX,3,2026-09,1710,25,synthetic
CMP-002629,New Braunfels,TX,4,2023-10,1700,30,synthetic
CMP-002630,New Braunfels,TX,4,2023-11,1680,40,synthetic
CMP-002631,New Braunfels,TX,4,2023-12,1675,16,synthetic
CMP-002632,New Braunfels,TX,4,2024-01,1690,31,synthetic
CMP-002633,New Braunfels,TX,4,2024-02,1715,41,synthetic
CMP-002634,New Braunfels,TX,4,2024-03,1750,42,synthetic
CMP-002635,New Braunfels,TX,4,2024-04,1780,28,synthetic
CMP-002636,New Braunfels,TX,4,2024-05,1810,35,synthetic
CMP-002637,New Braunfels,TX,4,2024-06,1820,39,synthetic
CMP-002638,New Braunfels,TX,4,2024-07,1815,38,synthetic
CMP-002639,New Braunfels,TX,4,2024-08,1795,36,synthetic
CMP-002640,New Braunfels,TX,4,2024-09,1770,40,synthetic
CMP-002641,New Braunfels,TX,4,2024-10,1740,39,synthetic
CMP-002642,New Braunfels,TX,4,2024-11,1725,24,synthetic
CMP-002643,New Braunfels,TX,4,2024-12,1720,19,synthetic
CMP-002644,New Braunfels,TX,4,2025-01,1730,19,synthetic
CMP-002645,New Braunfels,TX,4,2025-02,1755,36,synthetic
CMP-002646,New Braunfels,TX,4,2025-03,1790,38,synthetic
CMP-002647,New Braunfels,TX,4,2025-04,1825,34,synthetic
CMP-002648,New Braunfels,TX,4,2025-05,1855,34,synthetic
CMP-002649,New Braunfels,TX,4,2025-06,1865,40,synthetic
CMP-002650,New Braunfels,TX,4,2025-07,1860,30,synthetic
CMP-002651,New Braunfels,TX,4,2025-08,1840,28,synthetic
CMP-002652,New Braunfels,TX,4,2025-09,1815,41,synthetic
CMP-002653,New Braunfels,TX,4,2025-10,1785,31,synthetic
CMP-002654,New Braunfels,TX,4,2025-11,1765,40,synthetic
CMP-002655,New Braunfels,TX,4,2025-12,1760,17,synthetic
CMP-002656,New Braunfels,TX,4,2026-01,1770,29,synthetic
CMP-002657,New Braunfels,TX,4,2026-02,1800,24,synthetic
CMP-002658,New Braunfels,TX,4,2026-03,1835,21,synthetic
CMP-002659,New Braunfels,TX,4,2026-04,1870,26,synthetic
CMP-002660,New Braunfels,TX,4,2026-05,1900,33,synthetic
CMP-002661,New Braunfels,TX,4,2026-06,1910,41,synthetic
CMP-002662,New Braunfels,TX,4,2026-07,1905,27,synthetic
CMP-002663,New Braunfels,TX,4,2026-08,1885,25,synthetic
CMP-002664,New Braunfels,TX,4,2026-09,1855,16,synthetic
CMP-002665,New Caney,TX,3,2023-10,1665,53,synthetic
CMP-002666,New Caney,TX,3,2023-11,1645,48,synthetic
CMP-002667,New Caney,TX,3,2023-12,1640,39,synthetic
CMP-002668,New Caney,TX,3,2024-01,1655,69,synthetic
CMP-002669,New Caney,TX,3,2024-02,1680,85,synthetic
CMP-002670,New Caney,TX,3,2024-03,1710,49,synthetic
CMP-002671,New Caney,TX,3,2024-04,1745,86,synthetic
CMP-002672,New Caney,TX,3,2024-05,1770,67,synthetic
CMP-002673,New Caney,TX,3,2024-06,1785,85,synthetic
CMP-002674,New Caney,TX,3,2024-07,1780,46,synthetic
CMP-002675,New Caney,TX,3,2024-08,1760,46,synthetic
CMP-002676,New Caney,TX,3,2024-09,1735,75,synthetic
CMP-002677,New Caney,TX,3,2024-10,1705,62,synthetic
CMP-002678,New Caney,TX,3,2024-11,1685,79,synthetic
CMP-002679,New Caney,TX,3,2024-12,1685,82,synthetic
CMP-002680,New Caney,TX,3,2025-01,1695,87,synthetic
CMP-002681,New Caney,TX,3,2025-02,1720,83,synthetic
CMP-002682,New Caney,TX,3,2025-03,1755,72,synthetic
CMP-002683,New Caney,TX,3,2025-04,1790,50,synthetic
CMP-002684,New Caney,TX,3,2025-05,1815,79,synthetic
CMP-002685,New Caney,TX,3,2025-06,1825,80,synthetic
CMP-002686,New Caney,TX,3,2025-07,1820,43,synthetic
CMP-002687,New Caney,TX,3,2025-08,1805,56,synthetic
CMP-002688,New Caney,TX,3,2025-09,1775,34,synthetic
CMP-002689,New Caney,TX,3,2025-10,1750,68,synthetic
CMP-002690,New Caney,TX,3,2025-11,1730,63,synthetic
CMP-002691,New Caney,TX,3,2025-12,1725,55,synthetic
CMP-002692,New Caney,TX,3,2026-01,1735,68,synthetic
CMP-002693,New Caney,TX,3,2026-02,1760,70,synthetic
CMP-002694,New Caney,TX,3,2026-03,1795,54,synthetic
CMP-002695,New Caney,TX,3,2026-04,1830,43,synthetic
CMP-002696,New Caney,TX,3,2026-05,1860,43,synthetic
CMP-002697,New Caney,TX,3,2026-06,1870,85,synthetic
CMP-002698,New Caney,TX,3,2026-07,1865,35,synthetic
CMP-002699,New Caney,TX,3,2026-08,1845,49,synthetic
CMP-002700,New Caney,TX,3,2026-09,1820,69,synthetic
CMP-002701,New Caney,TX,4,2023-10,1805,65,synthetic
CMP-002702,New Caney,TX,4,2023-11,1785,68,synthetic
CMP-002703,New Caney,TX,4,2023-12,1780,40,synthetic
CMP-002704,New Caney,TX,4,2024-01,1795,28,synthetic
CMP-002705,New Caney,TX,4,2024-02,1820,62,synthetic
CMP-002706,New Caney,TX,4,2024-03,1855,47,synthetic
CMP-002707,New Caney,TX,4,2024-04,1895,33,synthetic
CMP-002708,New Caney,TX,4,2024-05,1920,65,synthetic
CMP-002709,New Caney,TX,4,2024-06,1935,53,synthetic
CMP-002710,New Caney,TX,4,2024-07,1930,34,synthetic
CMP-002711,New Caney,TX,4,2024-08,1910,46,synthetic
CMP-002712,New Caney,TX,4,2024-09,1880,35,synthetic
CMP-002713,New Caney,TX,4,2024-10,1850,44,synthetic
CMP-002714,New Caney,TX,4,2024-11,1830,60,synthetic
CMP-002715,New Caney,TX,4,2024-12,1825,51,synthetic
CMP-002716,New Caney,TX,4,2025-01,1840,64,synthetic
CMP-002717,New Caney,TX,4,2025-02,1865,48,synthetic
CMP-002718,New Caney,TX,4,2025-03,1905,30,synthetic
CMP-002719,New Caney,TX,4,2025-04,1940,48,synthetic
CMP-002720,New Caney,TX,4,2025-05,1970,41,synthetic
CMP-002721,New Caney,TX,4,2025-06,1980,65,synthetic
CMP-002722,New Caney,TX,4,2025-07,1975,67,synthetic
CMP-002723,New Caney,TX,4,2025-08,1955,50,synthetic
CMP-002724,New Caney,TX,4,2025-09,1925,63,synthetic
CMP-002725,New Caney,TX,4,2025-10,1895,56,synthetic
CMP-002726,New Caney,TX,4,2025-11,1875,43,synthetic
CMP-002727,New Caney,TX,4,2025-12,1870,58,synthetic
CMP-002728,New Caney,TX,4,2026-01,1885,50,synthetic
CMP-002729,New Caney,TX,4,2026-02,1910,55,synthetic
CMP-002730,New Caney,TX,4,2026-03,1950,56,synthetic
CMP-002731,New Caney,TX,4,2026-04,1985,58,synthetic
CMP-002732,New Caney,TX,4,2026-05,2015,53,synthetic
CMP-002733,New Caney,TX,4,2026-06,2030,67,synthetic
CMP-002734,New Caney,TX,4,2026-07,2025,35,synthetic
CMP-002735,New Caney,TX,4,2026-08,2005,40,synthetic
CMP-002736,New Caney,TX,4,2026-09,1975,27,synthetic
CMP-002737,New Port Richey,FL,3,2023-10,2035,71,synthetic
CMP-002738,New Port Richey,FL,3,2023-11,2010,36,synthetic
CMP-002739,New Port Richey,FL,3,2023-12,2005,71,synthetic
CMP-002740,New Port Richey,FL,3,2024-01,2020,52,synthetic
CMP-002741,New Port Richey,FL,3,2024-02,2050,32,synthetic
CMP-002742,New Port Richey,FL,3,2024-03,2090,54,synthetic
CMP-002743,New Port Richey,FL,3,2024-04,2135,44,synthetic
CMP-002744,New Port Richey,FL,3,2024-05,2165,72,synthetic
CMP-002745,New Port Richey,FL,3,2024-06,2180,48,synthetic
CMP-002746,New Port Richey,FL,3,2024-07,2175,71,synthetic
CMP-002747,New Port Richey,FL,3,2024-08,2155,55,synthetic
CMP-002748,New Port Richey,FL,3,2024-09,2120,29,synthetic
CMP-002749,New Port Richey,FL,3,2024-10,2090,29,synthetic
CMP-002750,New Port Richey,FL,3,2024-11,2065,52,synthetic
CMP-002751,New Port Richey,FL,3,2024-12,2060,62,synthetic
CMP-002752,New Port Richey,FL,3,2025-01,2075,45,synthetic
CMP-002753,New Port Richey,FL,3,2025-02,2105,53,synthetic
CMP-002754,New Port Richey,FL,3,2025-03,2150,32,synthetic
CMP-002755,New Port Richey,FL,3,2025-04,2190,32,synthetic
CMP-002756,New Port Richey,FL,3,2025-05,2225,47,synthetic
CMP-002757,New Port Richey,FL,3,2025-06,2240,30,synthetic
CMP-002758,New Port Richey,FL,3,2025-07,2235,49,synthetic
CMP-002759,New Port Richey,FL,3,2025-08,2210,67,synthetic
CMP-002760,New Port Richey,FL,3,2025-09,2175,63,synthetic
CMP-002761,New Port Richey,FL,3,2025-10,2145,70,synthetic
CMP-002762,New Port Richey,FL,3,2025-11,2120,33,synthetic
CMP-002763,New Port Richey,FL,3,2025-12,2115,62,synthetic
CMP-002764,New Port Richey,FL,3,2026-01,2130,46,synthetic
CMP-002765,New Port Richey,FL,3,2026-02,2160,49,synthetic
CMP-002766,New Port Richey,FL,3,2026-03,2205,41,synthetic
CMP-002767,New Port Richey,FL,3,2026-04,2250,40,synthetic
CMP-002768,New Port Richey,FL,3,2026-05,2280,52,synthetic
CMP-002769,New Port Richey,FL,3,2026-06,2295,51,synthetic
CMP-002770,New Port Richey,FL,3,2026-07,2290,33,synthetic
CMP-002771,New Port Richey,FL,3,2026-08,2265,59,synthetic
CMP-002772,New Port Richey,FL,3,2026-09,2230,29,synthetic
CMP-002773,New Port Richey,FL,4,2023-10,2205,33,synthetic
CMP-002774,New Port Richey,FL,4,2023-11,2180,43,synthetic
CMP-002775,New Port Richey,FL,4,2023-12,2175,29,synthetic
CMP-002776,New Port Richey,FL,4,2024-01,2190,52,synthetic
CMP-002777,New Port Richey,FL,4,2024-02,2225,51,synthetic
CMP-002778,New Port Richey,FL,4,2024-03,2270,68,synthetic
CMP-002779,New Port Richey,FL,4,2024-04,2315,60,synthetic
CMP-002780,New Port Richey,FL,4,2024-05,2350,27,synthetic
CMP-002781,New Port Richey,FL,4,2024-06,2365,61,synthetic
CMP-002782,New Port Richey,FL,4,2024-07,2360,57,synthetic
CMP-002783,New Port Richey,FL,4,2024-08,2335,51,synthetic
CMP-002784,New Port Richey,FL,4,2024-09,2300,60,synthetic
CMP-002785,New Port Richey,FL,4,2024-10,2265,35,synthetic
CMP-002786,New Port Richey,FL,4,2024-11,2240,51,synthetic
CMP-002787,New Port Richey,FL,4,2024-12,2235,39,synthetic
CMP-002788,New Port Richey,FL,4,2025-01,2250,71,synthetic
CMP-002789,New Port Richey,FL,4,2025-02,2285,62,synthetic
CMP-002790,New Port Richey,FL,4,2025-03,2330,65,synthetic
CMP-002791,New Port Richey,FL,4,2025-04,2375,33,synthetic
CMP-002792,New Port Richey,FL,4,2025-05,2410,39,synthetic
CMP-002793,New Port Richey,FL,4,2025-06,2430,67,synthetic
CMP-002794,New Port Richey,FL,4,2025-07,2420,50,synthetic
CMP-002795,New Port Richey,FL,4,2025-08,2395,49,synthetic
CMP-002796,New Port Richey,FL,4,2025-09,2360,46,synthetic
CMP-002797,New Port Richey,FL,4,2025-10,2325,48,synthetic
CMP-002798,New Port Richey,FL,4,2025-11,2300,63,synthetic
CMP-002799,New Port Richey,FL,4,2025-12,2295,70,synthetic
CMP-002800,New Port Richey,FL,4,2026-01,2310,65,synthetic
CMP-002801,New Port Richey,FL,4,2026-02,2345,51,synthetic
CMP-002802,New Port Richey,FL,4,2026-03,2390,45,synthetic
CMP-002803,New Port Richey,FL,4,2026-04,2440,49,synthetic
CMP-002804,New Port Richey,FL,4,2026-05,2475,34,synthetic
CMP-002805,New Port Richey,FL,4,2026-06,2490,54,synthetic
CMP-002806,New Port Richey,FL,4,2026-07,2485,65,synthetic
CMP-002807,New Port Richey,FL,4,2026-08,2460,64,synthetic
CMP-002808,New Port Richey,FL,4,2026-09,2420,63,synthetic
CMP-002809,Orange Park,FL,3,2023-10,1815,137,synthetic
CMP-002810,Orange Park,FL,3,2023-11,1795,156,synthetic
CMP-002811,Orange Park,FL,3,2023-12,1790,99,synthetic
CMP-002812,Orange Park,FL,3,2024-01,1805,158,synthetic
CMP-002813,Orange Park,FL,3,2024-02,1835,132,synthetic
CMP-002814,Orange Park,FL,3,2024-03,1870,134,synthetic
CMP-002815,Orange Park,FL,3,2024-04,1910,76,synthetic
CMP-002816,Orange Park,FL,3,2024-05,1940,148,synthetic
CMP-002817,Orange Park,FL,3,2024-06,1955,93,synthetic
CMP-002818,Orange Park,FL,3,2024-07,1950,163,synthetic
CMP-002819,Orange Park,FL,3,2024-08,1935,114,synthetic
CMP-002820,Orange Park,FL,3,2024-09,1905,154,synthetic
CMP-002821,Orange Park,FL,3,2024-10,1875,157,synthetic
CMP-002822,Orange Park,FL,3,2024-11,1860,151,synthetic
CMP-002823,Orange Park,FL,3,2024-12,1855,114,synthetic
CMP-002824,Orange Park,FL,3,2025-01,1870,108,synthetic
CMP-002825,Orange Park,FL,3,2025-02,1900,106,synthetic
CMP-002826,Orange Park,FL,3,2025-03,1940,159,synthetic
CMP-002827,Orange Park,FL,3,2025-04,1980,122,synthetic
CMP-002828,Orange Park,FL,3,2025-05,2010,114,synthetic
CMP-002829,Orange Park,FL,3,2025-06,2025,82,synthetic
CMP-002830,Orange Park,FL,3,2025-07,2020,96,synthetic
CMP-002831,Orange Park,FL,3,2025-08,2000,157,synthetic
CMP-002832,Orange Park,FL,3,2025-09,1970,76,synthetic
CMP-002833,Orange Park,FL,3,2025-10,1940,150,synthetic
CMP-002834,Orange Park,FL,3,2025-11,1920,129,synthetic
CMP-002835,Orange Park,FL,3,2025-12,1920,102,synthetic
CMP-002836,Orange Park,FL,3,2026-01,1930,67,synthetic
CMP-002837,Orange Park,FL,3,2026-02,1965,130,synthetic
CMP-002838,Orange Park,FL,3,2026-03,2005,123,synthetic
CMP-002839,Orange Park,FL,3,2026-04,2045,161,synthetic
CMP-002840,Orange Park,FL,3,2026-05,2075,124,synthetic
CMP-002841,Orange Park,FL,3,2026-06,2090,142,synthetic
CMP-002842,Orange Park,FL,3,2026-07,2085,68,synthetic
CMP-002843,Orange Park,FL,3,2026-08,2065,157,synthetic
CMP-002844,Orange Park,FL,3,2026-09,2035,63,synthetic
CMP-002845,Osteen,FL,3,2023-10,2305,42,synthetic
CMP-002846,Osteen,FL,3,2023-11,2280,51,synthetic
CMP-002847,Osteen,FL,3,2023-12,2280,50,synthetic
CMP-002848,Osteen,FL,3,2024-01,2295,34,synthetic
CMP-002849,Osteen,FL,3,2024-02,2335,53,synthetic
CMP-002850,Osteen,FL,3,2024-03,2385,52,synthetic
CMP-002851,Osteen,FL,3,2024-04,2435,41,synthetic
CMP-002852,Osteen,FL,3,2024-05,2475,45,synthetic
CMP-002853,Osteen,FL,3,2024-06,2495,23,synthetic
CMP-002854,Osteen,FL,3,2024-07,2490,56,synthetic
CMP-002855,Osteen,FL,3,2024-08,2470,58,synthetic
CMP-002856,Osteen,FL,3,2024-09,2435,50,synthetic
CMP-002857,Osteen,FL,3,2024-10,2400,57,synthetic
CMP-002858,Osteen,FL,3,2024-11,2375,36,synthetic
CMP-002859,Osteen,FL,3,2024-12,2370,28,synthetic
CMP-002860,Osteen,FL,3,2025-01,2390,43,synthetic
CMP-002861,Osteen,FL,3,2025-02,2430,35,synthetic
CMP-002862,Osteen,FL,3,2025-03,2485,29,synthetic
CMP-002863,Osteen,FL,3,2025-04,2535,53,synthetic
CMP-002864,Osteen,FL,3,2025-05,2575,38,synthetic
CMP-002865,Osteen,FL,3,2025-06,2595,41,synthetic
CMP-002866,Osteen,FL,3,2025-07,2590,28,synthetic
CMP-002867,Osteen,FL,3,2025-08,2570,51,synthetic
CMP-002868,Osteen,FL,3,2025-09,2530,39,synthetic
CMP-002869,Osteen,FL,3,2025-10,2495,29,synthetic
CMP-002870,Osteen,FL,3,2025-11,2470,51,synthetic
CMP-002871,Osteen,FL,3,2025-12,2465,51,synthetic
CMP-002872,Osteen,FL,3,2026-01,2485,50,synthetic
CMP-002873,Osteen,FL,3,2026-02,2530,55,synthetic
CMP-002874,Osteen,FL,3,2026-03,2580,31,synthetic
CMP-002875,Osteen,FL,3,2026-04,2635,32,synthetic
CMP-002876,Osteen,FL,3,2026-05,2675,31,synthetic
CMP-002877,Osteen,FL,3,2026-06,2695,29,synthetic
CMP-002878,Osteen,FL,3,2026-07,2695,32,synthetic
CMP-002879,Osteen,FL,3,2026-08,2670,42,synthetic
CMP-002880,Osteen,FL,3,2026-09,2630,50,synthetic
CMP-002881,Osteen,FL,4,2023-10,2500,28,synthetic
CMP-002882,Osteen,FL,4,2023-11,2475,30,synthetic
CMP-002883,Osteen,FL,4,2023-12,2470,25,synthetic
CMP-002884,Osteen,FL,4,2024-01,2490,24,synthetic
CMP-002885,Osteen,FL,4,2024-02,2535,20,synthetic
CMP-002886,Osteen,FL,4,2024-03,2590,47,synthetic
CMP-002887,Osteen,FL,4,2024-04,2640,36,synthetic
CMP-002888,Osteen,FL,4,2024-05,2685,35,synthetic
CMP-002889,Osteen,FL,4,2024-06,2705,20,synthetic
CMP-002890,Osteen,FL,4,2024-07,2705,42,synthetic
CMP-002891,Osteen,FL,4,2024-08,2680,32,synthetic
CMP-002892,Osteen,FL,4,2024-09,2640,21,synthetic
CMP-002893,Osteen,FL,4,2024-10,2605,19,synthetic
CMP-002894,Osteen,FL,4,2024-11,2580,24,synthetic
CMP-002895,Osteen,FL,4,2024-12,2575,23,synthetic
CMP-002896,Osteen,FL,4,2025-01,2595,30,synthetic
CMP-002897,Osteen,FL,4,2025-02,2640,23,synthetic
CMP-002898,Osteen,FL,4,2025-03,2695,18,synthetic
CMP-002899,Osteen,FL,4,2025-04,2750,20,synthetic
CMP-002900,Osteen,FL,4,2025-05,2795,19,synthetic
CMP-002901,Osteen,FL,4,2025-06,2815,18,synthetic
CMP-002902,Osteen,FL,4,2025-07,2810,40,synthetic
CMP-002903,Osteen,FL,4,2025-08,2785,41,synthetic
CMP-002904,Osteen,FL,4,2025-09,2745,22,synthetic
CMP-002905,Osteen,FL,4,2025-10,2710,44,synthetic
CMP-002906,Osteen,FL,4,2025-11,2680,33,synthetic
CMP-002907,Osteen,FL,4,2025-12,2675,44,synthetic
CMP-002908,Osteen,FL,4,2026-01,2700,33,synthetic
CMP-002909,Osteen,FL,4,2026-02,2745,29,synthetic
CMP-002910,Osteen,FL,4,2026-03,2800,39,synthetic
CMP-002911,Osteen,FL,4,2026-04,2860,42,synthetic
CMP-002912,Osteen,FL,4,2026-05,2905,21,synthetic
CMP-002913,Osteen,FL,4,2026-06,2925,23,synthetic
CMP-002914,Osteen,FL,4,2026-07,2920,21,synthetic
CMP-002915,Osteen,FL,4,2026-08,2895,45,synthetic
CMP-002916,Osteen,FL,4,2026-09,2855,32,synthetic
CMP-002917,Palmetto,FL,3,2023-10,2520,30,synthetic
CMP-002918,Palmetto,FL,3,2023-11,2490,26,synthetic
CMP-002919,Palmetto,FL,3,2023-12,2485,33,synthetic
CMP-002920,Palmetto,FL,3,2024-01,2500,26,synthetic
CMP-002921,Palmetto,FL,3,2024-02,2540,50,synthetic
CMP-002922,Palmetto,FL,3,2024-03,2590,25,synthetic
CMP-002923,Palmetto,FL,3,2024-04,2640,51,synthetic
CMP-002924,Palmetto,FL,3,2024-05,2680,44,synthetic
CMP-002925,Palmetto,FL,3,2024-06,2695,31,synthetic
CMP-002926,Palmetto,FL,3,2024-07,2690,23,synthetic
CMP-002927,Palmetto,FL,3,2024-08,2660,34,synthetic
CMP-002928,Palmetto,FL,3,2024-09,2620,25,synthetic
CMP-002929,Palmetto,FL,3,2024-10,2580,52,synthetic
CMP-002930,Palmetto,FL,3,2024-11,2550,29,synthetic
CMP-002931,Palmetto,FL,3,2024-12,2540,40,synthetic
CMP-002932,Palmetto,FL,3,2025-01,2560,34,synthetic
CMP-002933,Palmetto,FL,3,2025-02,2600,34,synthetic
CMP-002934,Palmetto,FL,3,2025-03,2650,55,synthetic
CMP-002935,Palmetto,FL,3,2025-04,2700,53,synthetic
CMP-002936,Palmetto,FL,3,2025-05,2740,43,synthetic
CMP-002937,Palmetto,FL,3,2025-06,2755,31,synthetic
CMP-002938,Palmetto,FL,3,2025-07,2750,27,synthetic
CMP-002939,Palmetto,FL,3,2025-08,2720,21,synthetic
CMP-002940,Palmetto,FL,3,2025-09,2680,53,synthetic
CMP-002941,Palmetto,FL,3,2025-10,2635,49,synthetic
CMP-002942,Palmetto,FL,3,2025-11,2610,33,synthetic
CMP-002943,Palmetto,FL,3,2025-12,2600,29,synthetic
CMP-002944,Palmetto,FL,3,2026-01,2615,23,synthetic
CMP-002945,Palmetto,FL,3,2026-02,2655,54,synthetic
CMP-002946,Palmetto,FL,3,2026-03,2710,25,synthetic
