leaseId,propertyId,residentId,startDate,endDate,termMonths,monthlyRent,deposit,concessionMonths,renewalOfLeaseId,status
LSE-004378,PROP-01583,RES-02970,2023-09-27,2024-09-27,12,1965,982,0,,expired
LSE-004379,PROP-01583,RES-02970,2024-12-01,2026-12-01,24,2070,2070,0,LSE-004378,active
LSE-004380,PROP-01584,RES-02971,2021-12-11,2022-12-11,12,2075,2075,0,,expired
LSE-004381,PROP-01584,RES-02971,2023-02-19,2024-02-19,12,2145,2145,0,LSE-004380,expired
LSE-004382,PROP-01584,RES-02971,2024-03-22,2025-03-22,12,2170,2170,1,LSE-004381,expired
LSE-004383,PROP-01584,RES-02972,2025-04-06,2027-04-06,24,2200,2200,0,,active
LSE-004384,PROP-01585,RES-02973,2023-08-21,2025-08-21,24,2015,1007,1,,expired
LSE-004385,PROP-01585,RES-02974,2025-09-15,2027-09-15,24,2255,1127,0,,active
LSE-004386,PROP-01586,RES-02975,2023-07-05,2024-07-05,12,2035,2035,0,,expired
LSE-004387,PROP-01586,RES-02975,2024-08-20,2025-08-20,12,2170,1085,0,LSE-004386,expired
LSE-004388,PROP-01586,RES-02976,2025-10-10,2027-10-10,24,2140,1070,0,,active
LSE-004389,PROP-01587,RES-02977,2023-07-07,2024-07-07,12,2090,1045,0,,expired
LSE-004390,PROP-01587,RES-02978,2024-09-13,2026-09-13,24,2125,1062,1,,expired
LSE-004391,PROP-01588,RES-02979,2023-06-20,2024-12-20,18,2105,2105,0,,expired
LSE-004392,PROP-01588,RES-02979,2024-12-27,2025-12-27,12,2135,1067,0,LSE-004391,expired
LSE-004393,PROP-01588,RES-02979,2026-02-20,2027-02-20,12,2210,2210,0,LSE-004392,active
LSE-004394,PROP-01589,RES-02980,2024-02-07,2025-02-07,12,2035,1017,0,,expired
LSE-004395,PROP-01589,RES-02980,2025-02-17,2026-08-17,18,2130,1065,0,LSE-004394,expired
LSE-004396,PROP-01590,RES-02981,2022-02-20,2023-02-20,12,2100,2100,0,,expired
LSE-004397,PROP-01590,RES-02982,2023-03-03,2024-03-03,12,2050,2050,1,,expired
LSE-004398,PROP-01590,RES-02983,2024-04-10,2025-04-10,12,2235,1117,0,,expired
LSE-004399,PROP-01590,RES-02984,2025-06-19,2026-06-19,12,2320,2320,0,,expired
LSE-004400,PROP-01590,RES-02985,2026-07-10,2028-01-10,18,2375,2375,0,,active
LSE-004401,PROP-01591,RES-02986,2022-12-08,2023-12-08,12,1975,1975,0,,expired
LSE-004402,PROP-01591,RES-02987,2024-01-30,2026-01-30,24,2025,2025,0,,expired
LSE-004403,PROP-01591,RES-02988,2026-02-27,2027-02-27,12,2220,2220,0,,active
LSE-004404,PROP-01592,RES-02989,2023-04-06,2024-04-06,12,1970,1970,0,,expired
LSE-004405,PROP-01592,RES-02989,2024-06-08,2025-06-08,12,2125,2125,1,LSE-004404,expired
LSE-004406,PROP-01592,RES-02989,2025-06-25,2026-06-25,12,2255,2255,0,LSE-004405,expired
LSE-004407,PROP-01592,RES-02989,2026-07-07,2027-07-07,12,2335,1167,0,LSE-004406,active
LSE-004408,PROP-01593,RES-02990,2022-09-05,2023-09-05,12,2000,1000,0,,evicted
LSE-004409,PROP-01593,RES-02991,2023-10-30,2025-04-30,18,2035,2035,0,,terminated-early
LSE-004410,PROP-01593,RES-02992,2025-06-29,2027-06-29,24,2335,1167,0,,active
LSE-004411,PROP-01594,RES-02993,2024-03-25,2025-09-25,18,2050,1025,0,,expired
LSE-004412,PROP-01594,RES-02993,2025-12-04,2026-12-04,12,2085,1042,0,LSE-004411,active
LSE-004413,PROP-01595,RES-02994,2022-09-24,2023-09-24,12,2060,2060,0,,expired
LSE-004414,PROP-01595,RES-02994,2023-11-11,2024-11-11,12,2100,2100,0,LSE-004413,expired
LSE-004415,PROP-01595,RES-02994,2024-12-03,2025-12-03,12,2180,2180,0,LSE-004414,expired
LSE-004416,PROP-01595,RES-02995,2025-12-25,2026-12-25,12,2190,1095,0,,active
LSE-004417,PROP-01596,RES-02996,2024-07-12,2026-07-12,24,2100,2100,0,,expired
LSE-004418,PROP-01596,RES-02997,2026-08-11,2027-08-11,12,2335,1167,0,,active
LSE-004419,PROP-01597,RES-02998,2022-10-16,2023-10-16,12,2050,2050,1,,expired
LSE-004420,PROP-01597,RES-02999,2023-11-21,2025-05-21,18,2015,2015,0,,expired
LSE-004421,PROP-01597,RES-03000,2025-06-20,2026-06-20,12,2315,2315,0,,expired
LSE-004422,PROP-01597,RES-03001,2026-08-30,2028-08-30,24,2340,1170,1,,active
LSE-004423,PROP-01598,RES-03002,2024-01-20,2025-01-20,12,2035,1017,0,,expired
LSE-004424,PROP-01598,RES-03003,2025-03-03,2027-03-03,24,2210,1105,0,,active
LSE-004425,PROP-01599,RES-03004,2024-09-29,2025-09-29,12,2130,1065,0,,expired
LSE-004426,PROP-01599,RES-03004,2025-10-13,2026-10-13,12,2215,1107,1,LSE-004425,active
LSE-004427,PROP-01600,RES-03005,2023-06-10,2024-06-10,12,2125,2125,0,,expired
LSE-004428,PROP-01600,RES-03005,2024-07-09,2025-07-09,12,2185,2185,0,LSE-004427,expired
LSE-004429,PROP-01600,RES-03006,2025-09-10,2027-09-10,24,2265,1132,0,,active
LSE-004430,PROP-01601,RES-03007,2022-06-02,2024-06-02,24,2445,2445,0,,expired
LSE-004431,PROP-01601,RES-03007,2024-08-14,2025-08-14,12,2520,1260,0,LSE-004430,expired
LSE-004432,PROP-01601,RES-03007,2025-09-09,2026-09-09,12,2600,2600,0,LSE-004431,expired
LSE-004433,PROP-01601,RES-03007,2026-09-29,2028-09-29,24,2650,2650,1,LSE-004432,active
LSE-004434,PROP-01602,RES-03008,2022-03-21,2023-09-21,18,2390,2390,0,,expired
LSE-004435,PROP-01602,RES-03009,2023-10-31,2025-10-31,24,2435,1217,0,,expired
LSE-004436,PROP-01602,RES-03009,2025-11-06,2026-11-06,12,2475,2475,0,LSE-004435,active
LSE-004437,PROP-01603,RES-03010,2022-06-23,2024-06-23,24,2105,1052,1,,expired
LSE-004438,PROP-01603,RES-03011,2024-08-30,2026-08-30,24,2235,1117,0,,expired
LSE-004439,PROP-01603,RES-03012,2026-09-22,2027-09-22,12,2355,1177,0,,active
LSE-004440,PROP-01604,RES-03013,2023-12-12,2025-12-12,24,2395,2395,0,,expired
LSE-004441,PROP-01604,RES-03014,2026-01-19,2028-01-19,24,2510,2510,0,,active
LSE-004442,PROP-01605,RES-03015,2022-08-23,2023-08-23,12,2115,1057,0,,expired
LSE-004443,PROP-01605,RES-03016,2023-10-05,2025-04-05,18,2230,1115,0,,expired
LSE-004444,PROP-01605,RES-03017,2025-04-16,2027-04-16,24,2405,1202,0,,active
LSE-004445,PROP-01606,RES-03018,2023-09-09,2025-03-09,18,2370,2370,0,,expired
LSE-004446,PROP-01606,RES-03018,2025-04-06,2026-04-06,12,2615,2615,0,LSE-004445,expired
LSE-004447,PROP-01606,RES-03019,2026-06-15,2028-06-15,24,2820,2820,0,,active
LSE-004448,PROP-01607,RES-03020,2023-06-19,2025-06-19,24,2210,2210,0,,expired
LSE-004449,PROP-01607,RES-03020,2025-07-18,2026-07-18,12,2330,1165,0,LSE-004448,expired
LSE-004450,PROP-01608,RES-03021,2023-12-17,2025-12-17,24,2485,1242,0,,expired
LSE-004451,PROP-01608,RES-03021,2026-01-21,2027-01-21,12,2590,2590,1,LSE-004450,active
LSE-004452,PROP-01609,RES-03022,2024-02-23,2026-02-23,24,2180,2180,0,,expired
LSE-004453,PROP-01609,RES-03022,2026-03-03,2027-09-03,18,2310,2310,0,LSE-004452,active
LSE-004454,PROP-01610,RES-03023,2024-01-05,2026-01-05,24,2090,2090,0,,expired
LSE-004455,PROP-01610,RES-03024,2026-01-19,2028-01-19,24,2235,2235,0,,active
LSE-004456,PROP-01611,RES-03025,2024-04-04,2025-04-04,12,2270,2270,0,,expired
LSE-004457,PROP-01611,RES-03026,2025-05-25,2027-05-25,24,2365,2365,0,,active
LSE-004458,PROP-01612,RES-03027,2022-01-22,2023-01-22,12,2140,2140,0,,expired
LSE-004459,PROP-01612,RES-03028,2023-03-23,2025-03-23,24,2155,2155,0,,expired
LSE-004460,PROP-01612,RES-03029,2025-05-24,2027-05-24,24,2340,2340,0,,active
LSE-004461,PROP-01613,RES-03030,2022-10-16,2023-10-16,12,2155,2155,1,,expired
LSE-004462,PROP-01613,RES-03030,2023-12-01,2025-12-01,24,2250,2250,0,LSE-004461,terminated-early
LSE-004463,PROP-01613,RES-03031,2025-12-20,2026-12-20,12,2200,2200,0,,active
LSE-004464,PROP-01614,RES-03032,2023-10-23,2025-10-23,24,2360,2360,0,,expired
LSE-004465,PROP-01614,RES-03032,2025-12-28,2027-06-28,18,2440,2440,0,LSE-004464,active
LSE-004466,PROP-01615,RES-03033,2024-06-30,2025-12-30,18,2595,2595,0,,expired
LSE-004467,PROP-01615,RES-03034,2026-02-03,2028-02-03,24,2620,2620,0,,active
LSE-004468,PROP-01616,RES-03035,2022-11-11,2023-11-11,12,2465,2465,1,,expired
LSE-004469,PROP-01616,RES-03035,2023-12-05,2024-12-05,12,2530,2530,0,LSE-004468,expired
LSE-004470,PROP-01616,RES-03035,2025-01-04,2026-07-04,18,2595,2595,0,LSE-004469,expired
LSE-004471,PROP-01616,RES-03035,2026-08-10,2027-08-10,12,2670,1335,0,LSE-004470,active
LSE-004472,PROP-01617,RES-03036,2022-12-20,2024-12-20,24,2420,1210,0,,expired
LSE-004473,PROP-01617,RES-03037,2025-01-18,2026-01-18,12,2465,1232,0,,expired
LSE-004474,PROP-01617,RES-03038,2026-02-05,2027-02-05,12,2575,1287,0,,active
LSE-004475,PROP-01618,RES-03039,2023-09-28,2025-09-28,24,2090,2090,0,,expired
LSE-004476,PROP-01618,RES-03039,2025-10-16,2027-10-16,24,2130,1065,0,LSE-004475,active
LSE-004477,PROP-01619,RES-03040,2023-03-17,2024-03-17,12,2125,2125,1,,expired
LSE-004478,PROP-01619,RES-03040,2024-05-30,2025-05-30,12,2220,2220,0,LSE-004477,expired
LSE-004479,PROP-01619,RES-03040,2025-07-05,2026-07-05,12,2275,1137,0,LSE-004478,expired
LSE-004480,PROP-01619,RES-03040,2026-07-27,2028-07-27,24,2405,2405,0,LSE-004479,active
LSE-004481,PROP-01620,RES-03041,2022-07-14,2023-07-14,12,2170,2170,0,,expired
LSE-004482,PROP-01620,RES-03041,2023-09-26,2024-09-26,12,2205,2205,0,LSE-004481,expired
LSE-004483,PROP-01620,RES-03041,2024-10-06,2026-10-06,24,2305,1152,0,LSE-004482,active
LSE-004484,PROP-01621,RES-03042,2024-03-16,2026-03-16,24,2525,2525,0,,expired
LSE-004485,PROP-01621,RES-03042,2026-03-21,2027-03-21,12,2630,1315,0,LSE-004484,active
LSE-004486,PROP-01622,RES-03043,2023-07-13,2025-01-13,18,2380,2380,0,,expired
LSE-004487,PROP-01622,RES-03043,2025-03-11,2027-03-11,24,2545,1272,0,LSE-004486,active
LSE-004488,PROP-01623,RES-03044,2023-04-27,2024-04-27,12,2215,2215,1,,expired
LSE-004489,PROP-01623,RES-03044,2024-05-29,2025-05-29,12,2255,2255,0,LSE-004488,expired
LSE-004490,PROP-01623,RES-03044,2025-07-16,2026-07-16,12,2400,2400,0,LSE-004489,expired
LSE-004491,PROP-01623,RES-03045,2026-09-18,2028-09-18,24,2345,1172,0,,active
LSE-004492,PROP-01624,RES-03046,2022-10-17,2024-10-17,24,2180,2180,0,,expired
LSE-004493,PROP-01624,RES-03047,2024-11-20,2026-11-20,24,2160,2160,0,,active
LSE-004494,PROP-01625,RES-03048,2022-06-16,2024-06-16,24,2415,2415,1,,expired
LSE-004495,PROP-01625,RES-03048,2024-07-12,2025-07-12,12,2510,1255,0,LSE-004494,expired
LSE-004496,PROP-01625,RES-03049,2025-08-21,2027-08-21,24,2680,1340,0,,active
LSE-004497,PROP-01626,RES-03050,2023-10-11,2024-10-11,12,2450,2450,0,,expired
LSE-004498,PROP-01626,RES-03050,2024-11-03,2025-11-03,12,2500,2500,0,LSE-004497,expired
LSE-004499,PROP-01626,RES-03050,2025-11-29,2027-05-29,18,2555,2555,0,LSE-004498,active
LSE-004500,PROP-01627,RES-03051,2022-09-19,2024-09-19,24,2460,1230,0,,expired
LSE-004501,PROP-01627,RES-03051,2024-09-29,2025-09-29,12,2485,2485,0,LSE-004500,expired
LSE-004502,PROP-01627,RES-03052,2025-11-14,2026-11-14,12,2470,1235,0,,active
LSE-004503,PROP-01628,RES-03053,2023-06-06,2024-06-06,12,2410,2410,1,,expired
LSE-004504,PROP-01628,RES-03053,2024-06-27,2026-06-27,24,2545,1272,0,LSE-004503,expired
LSE-004505,PROP-01628,RES-03053,2026-08-08,2027-08-08,12,2735,2735,0,LSE-004504,active
LSE-004506,PROP-01629,RES-03054,2023-06-17,2024-06-17,12,2220,2220,0,,expired
LSE-004507,PROP-01629,RES-03055,2024-07-04,2026-01-04,18,2300,1150,0,,expired
LSE-004508,PROP-01629,RES-03055,2026-03-11,2028-03-11,24,2375,1187,1,LSE-004507,active
LSE-004509,PROP-01630,RES-03056,2023-06-05,2025-06-05,24,2395,2395,0,,expired
LSE-004510,PROP-01630,RES-03056,2025-06-18,2026-06-18,12,2570,2570,0,LSE-004509,expired
LSE-004511,PROP-01630,RES-03056,2026-08-11,2027-08-11,12,2765,2765,0,LSE-004510,active
LSE-004512,PROP-01631,RES-03057,2022-11-25,2023-11-25,12,2320,2320,0,,expired
LSE-004513,PROP-01631,RES-03057,2024-02-05,2026-02-05,24,2375,1187,0,LSE-004512,expired
LSE-004514,PROP-01631,RES-03058,2026-04-15,2027-04-15,12,2620,2620,0,,active
LSE-004515,PROP-01632,RES-03059,2023-09-19,2025-03-19,18,2290,2290,1,,expired
LSE-004516,PROP-01632,RES-03059,2025-05-04,2026-05-04,12,2565,1282,0,LSE-004515,expired
LSE-004517,PROP-01632,RES-03060,2026-05-25,2028-05-25,24,2785,1392,0,,active
LSE-004518,PROP-01633,RES-03061,2024-03-08,2025-03-08,12,2390,2390,0,,expired
LSE-004519,PROP-01633,RES-03061,2025-05-13,2026-05-13,12,2490,1245,0,LSE-004518,expired
LSE-004520,PROP-01633,RES-03061,2026-06-03,2027-12-03,18,2615,2615,0,LSE-004519,active
LSE-004521,PROP-01634,RES-03062,2022-05-02,2023-05-02,12,2330,2330,0,,expired
LSE-004522,PROP-01634,RES-03062,2023-05-23,2024-05-23,12,2360,2360,0,LSE-004521,expired
LSE-004523,PROP-01634,RES-03063,2024-07-31,2025-07-31,12,2445,2445,0,,expired
LSE-004524,PROP-01634,RES-03063,2025-08-24,2027-02-24,18,2535,2535,0,LSE-004523,active
LSE-004525,PROP-01635,RES-03064,2023-11-27,2025-11-27,24,2280,2280,0,,expired
LSE-004526,PROP-01635,RES-03065,2026-01-28,2027-01-28,12,2475,2475,1,,active
LSE-004527,PROP-01636,RES-03066,2022-06-25,2024-06-25,24,2270,2270,0,,expired
LSE-004528,PROP-01636,RES-03067,2024-08-18,2025-08-18,12,2555,1277,1,,expired
LSE-004529,PROP-01636,RES-03068,2025-10-30,2027-10-30,24,2485,1242,0,,active
LSE-004530,PROP-01637,RES-03069,2023-06-24,2024-06-24,12,2330,2330,0,,expired
LSE-004531,PROP-01637,RES-03070,2024-08-09,2026-02-09,18,2505,2505,0,,expired
LSE-004532,PROP-01637,RES-03071,2026-04-14,2027-04-14,12,2665,2665,1,,active
LSE-004533,PROP-01638,RES-03072,2024-03-23,2025-03-23,12,2485,2485,0,,expired
LSE-004534,PROP-01638,RES-03073,2025-04-25,2026-04-25,12,2655,1327,0,,expired
LSE-004535,PROP-01638,RES-03073,2026-05-12,2027-05-12,12,2765,1382,0,LSE-004534,active
LSE-004536,PROP-01639,RES-03074,2023-03-25,2024-03-25,12,2315,2315,0,,expired
LSE-004537,PROP-01639,RES-03075,2024-06-05,2026-06-05,24,2630,1315,0,,terminated-early
LSE-004538,PROP-01639,RES-03076,2026-07-02,2028-07-02,24,2755,1377,0,,active
LSE-004539,PROP-01640,RES-03077,2024-03-23,2025-03-23,12,2435,2435,0,,expired
LSE-004540,PROP-01640,RES-03077,2025-04-05,2026-04-05,12,2545,2545,0,LSE-004539,expired
LSE-004541,PROP-01640,RES-03077,2026-04-30,2028-04-30,24,2645,1322,1,LSE-004540,active
LSE-004542,PROP-01641,RES-03078,2024-02-18,2026-02-18,24,2390,2390,0,,expired
LSE-004543,PROP-01641,RES-03079,2026-05-01,2027-11-01,18,2670,1335,0,,active
LSE-004544,PROP-01642,RES-03080,2024-03-19,2025-03-19,12,2465,2465,0,,expired
LSE-004545,PROP-01642,RES-03080,2025-05-12,2026-05-12,12,2620,2620,0,LSE-004544,expired
LSE-004546,PROP-01642,RES-03080,2026-05-26,2028-05-26,24,2745,2745,0,LSE-004545,active
LSE-004547,PROP-01643,RES-03081,2024-03-09,2026-03-09,24,2365,2365,0,,expired
LSE-004548,PROP-01643,RES-03081,2026-03-19,2028-03-19,24,2615,2615,0,LSE-004547,active
LSE-004549,PROP-01644,RES-03082,2021-12-14,2023-12-14,24,2320,2320,0,,expired
LSE-004550,PROP-01644,RES-03083,2024-01-12,2026-01-12,24,2435,2435,0,,expired
LSE-004551,PROP-01644,RES-03084,2026-01-28,2027-07-28,18,2625,2625,0,,active
LSE-004552,PROP-01645,RES-03085,2021-11-24,2022-11-24,12,2375,2375,0,,expired
LSE-004553,PROP-01645,RES-03085,2023-01-11,2025-01-11,24,2445,2445,0,LSE-004552,expired
LSE-004554,PROP-01645,RES-03086,2025-02-11,2027-02-11,24,2470,1235,0,,active
LSE-004555,PROP-01646,RES-03087,2022-06-26,2023-06-26,12,2335,2335,0,,expired
LSE-004556,PROP-01646,RES-03087,2023-07-22,2025-01-22,18,2445,1222,0,LSE-004555,expired
LSE-004557,PROP-01646,RES-03087,2025-02-13,2027-02-13,24,2475,1237,1,LSE-004556,active
LSE-004558,PROP-01647,RES-03088,2022-06-17,2023-06-17,12,2390,1195,0,,expired
LSE-004559,PROP-01647,RES-03089,2023-08-23,2024-08-23,12,2340,2340,0,,expired
LSE-004560,PROP-01647,RES-03089,2024-10-10,2026-10-10,24,2415,2415,0,LSE-004559,active
LSE-004561,PROP-01648,RES-03090,2024-03-06,2026-03-06,24,2450,2450,0,,expired
LSE-004562,PROP-01648,RES-03090,2026-03-20,2028-03-20,24,2545,2545,0,LSE-004561,active
LSE-004563,PROP-01649,RES-03091,2021-10-14,2023-10-14,24,2295,2295,0,,expired
LSE-004564,PROP-01649,RES-03091,2023-11-16,2025-11-16,24,2355,2355,0,LSE-004563,expired
LSE-004565,PROP-01649,RES-03092,2026-01-29,2027-01-29,12,2575,1287,1,,active
LSE-004566,PROP-01650,RES-03093,2024-03-05,2025-03-05,12,2450,2450,0,,expired
LSE-004567,PROP-01650,RES-03093,2025-03-27,2027-03-27,24,2545,2545,0,LSE-004566,active
LSE-004568,PROP-01651,RES-03094,2022-05-09,2023-05-09,12,2245,2245,0,,expired
LSE-004569,PROP-01651,RES-03094,2023-06-30,2024-06-30,12,2355,2355,0,LSE-004568,expired
LSE-004570,PROP-01651,RES-03094,2024-08-07,2025-08-07,12,2450,2450,0,LSE-004569,expired
LSE-004571,PROP-01651,RES-03094,2025-09-11,2026-09-11,12,2500,2500,0,LSE-004570,expired
LSE-004572,PROP-01652,RES-03095,2023-02-16,2025-02-16,24,2340,1170,1,,expired
LSE-004573,PROP-01652,RES-03095,2025-03-18,2027-03-18,24,2410,1205,1,LSE-004572,active
LSE-004574,PROP-01653,RES-03096,2023-05-01,2024-11-01,18,2315,2315,0,,expired
LSE-004575,PROP-01653,RES-03096,2024-11-26,2025-11-26,12,2360,1180,0,LSE-004574,expired
LSE-004576,PROP-01653,RES-03096,2025-12-28,2027-06-28,18,2490,2490,0,LSE-004575,active
LSE-004577,PROP-01654,RES-03097,2023-11-18,2025-11-18,24,2325,1162,0,,expired
LSE-004578,PROP-01654,RES-03098,2025-12-27,2026-12-27,12,2485,2485,0,,active
LSE-004579,PROP-01655,RES-03099,2023-02-05,2024-02-05,12,2345,1172,0,,expired
LSE-004580,PROP-01655,RES-03099,2024-02-10,2025-02-10,12,2420,2420,0,LSE-004579,expired
LSE-004581,PROP-01655,RES-03099,2025-03-28,2026-03-28,12,2510,1255,0,LSE-004580,expired
LSE-004582,PROP-01655,RES-03099,2026-05-20,2027-05-20,12,2635,1317,0,LSE-004581,active
LSE-004583,PROP-01656,RES-03100,2023-04-21,2024-04-21,12,2275,1137,0,,expired
LSE-004584,PROP-01656,RES-03101,2024-06-19,2026-06-19,24,2530,1265,0,,expired
LSE-004585,PROP-01656,RES-03102,2026-06-26,2027-06-26,12,2715,2715,0,,active
LSE-004586,PROP-01657,RES-03103,2023-01-22,2024-01-22,12,2370,2370,0,,expired
LSE-004587,PROP-01657,RES-03104,2024-03-06,2025-03-06,12,2370,1185,1,,expired
LSE-004588,PROP-01657,RES-03105,2025-05-01,2026-11-01,18,2660,2660,0,,active
LSE-004589,PROP-01658,RES-03106,2022-01-02,2023-07-02,18,2315,2315,0,,expired
LSE-004590,PROP-01658,RES-03107,2023-08-26,2025-08-26,24,2315,1157,1,,expired
LSE-004591,PROP-01658,RES-03107,2025-10-17,2026-10-17,12,2485,1242,0,LSE-004590,active
LSE-004592,PROP-01659,RES-03108,2023-03-20,2024-09-20,18,2340,2340,0,,expired
LSE-004593,PROP-01659,RES-03108,2024-11-12,2025-11-12,12,2425,2425,1,LSE-004592,expired
LSE-004594,PROP-01659,RES-03109,2026-01-19,2028-01-19,24,2445,1222,1,,active
LSE-004595,PROP-01660,RES-03110,2022-02-07,2023-08-07,18,2320,2320,0,,expired
LSE-004596,PROP-01660,RES-03111,2023-09-11,2024-09-11,12,2350,2350,0,,expired
LSE-004597,PROP-01660,RES-03111,2024-10-30,2026-10-30,24,2395,2395,0,LSE-004596,active
LSE-004598,PROP-01661,RES-03112,2023-11-04,2025-11-04,24,2315,1157,0,,expired
LSE-004599,PROP-01661,RES-03112,2025-11-28,2026-11-28,12,2390,1195,0,LSE-004598,active
LSE-004600,PROP-01662,RES-03113,2022-09-06,2023-09-06,12,2390,2390,0,,expired
LSE-004601,PROP-01662,RES-03114,2023-09-15,2025-09-15,24,2360,1180,0,,expired
LSE-004602,PROP-01662,RES-03115,2025-10-15,2026-10-15,12,2620,1310,1,,active
LSE-004603,PROP-01663,RES-03116,2021-12-28,2022-12-28,12,2335,2335,0,,expired
LSE-004604,PROP-01663,RES-03117,2023-01-23,2024-01-23,12,2370,2370,0,,expired
LSE-004605,PROP-01663,RES-03118,2024-02-17,2026-02-17,24,2355,1177,0,,expired
LSE-004606,PROP-01663,RES-03118,2026-03-29,2028-03-29,24,2515,2515,0,LSE-004605,active
LSE-004607,PROP-01664,RES-03119,2022-06-09,2023-06-09,12,2345,2345,0,,expired
LSE-004608,PROP-01664,RES-03119,2023-06-23,2024-06-23,12,2410,1205,0,LSE-004607,expired
LSE-004609,PROP-01664,RES-03119,2024-08-07,2026-08-07,24,2465,1232,0,LSE-004608,expired
LSE-004610,PROP-01664,RES-03119,2026-08-19,2027-08-19,12,2595,2595,0,LSE-004609,active
LSE-004611,PROP-01665,RES-03120,2022-04-19,2024-04-19,24,2305,2305,0,,expired
LSE-004612,PROP-01665,RES-03120,2024-06-27,2025-12-27,18,2455,2455,0,LSE-004611,expired
LSE-004613,PROP-01665,RES-03121,2026-01-08,2027-07-08,18,2610,1305,0,,active
LSE-004614,PROP-01666,RES-03122,2023-08-03,2025-08-03,24,2330,2330,0,,expired
LSE-004615,PROP-01666,RES-03123,2025-08-18,2027-08-18,24,2615,1307,0,,active
LSE-004616,PROP-01667,RES-03124,2021-11-01,2023-11-01,24,2320,2320,0,,expired
LSE-004617,PROP-01667,RES-03124,2024-01-08,2026-01-08,24,2420,2420,0,LSE-004616,expired
LSE-004618,PROP-01667,RES-03124,2026-03-02,2028-03-02,24,2575,2575,0,LSE-004617,active
LSE-004619,PROP-01668,RES-03125,2023-02-06,2025-02-06,24,2325,2325,0,,expired
LSE-004620,PROP-01668,RES-03126,2025-02-25,2026-02-25,12,2500,1250,0,,expired
LSE-004621,PROP-01668,RES-03126,2026-04-11,2028-04-11,24,2560,1280,0,LSE-004620,active
LSE-004622,PROP-01669,RES-03127,2021-12-06,2023-06-06,18,2280,2280,0,,expired
LSE-004623,PROP-01669,RES-03127,2023-07-09,2025-01-09,18,2320,1160,0,LSE-004622,expired
LSE-004624,PROP-01669,RES-03128,2025-01-15,2026-07-15,18,2365,1182,0,,expired
LSE-004625,PROP-01669,RES-03129,2026-09-28,2028-09-28,24,2645,1322,0,,active
LSE-004626,PROP-01670,RES-03130,2022-04-19,2023-04-19,12,2345,2345,0,,expired
LSE-004627,PROP-01670,RES-03130,2023-07-03,2025-07-03,24,2455,1227,1,LSE-004626,expired
LSE-004628,PROP-01670,RES-03130,2025-08-25,2026-08-25,12,2570,1285,0,LSE-004627,expired
LSE-004629,PROP-01671,RES-03131,2024-10-29,2025-10-29,12,2390,2390,0,,expired
LSE-004630,PROP-01671,RES-03131,2025-12-20,2027-12-20,24,2525,2525,0,LSE-004629,active
LSE-004631,PROP-01672,RES-03132,2024-07-15,2025-07-15,12,2520,2520,0,,expired
LSE-004632,PROP-01672,RES-03133,2025-07-24,2027-01-24,18,2670,2670,0,,active
LSE-004633,PROP-01673,RES-03134,2022-05-26,2023-05-26,12,2300,2300,0,,expired
LSE-004634,PROP-01673,RES-03135,2023-06-06,2025-06-06,24,2270,2270,0,,expired
LSE-004635,PROP-01673,RES-03135,2025-08-14,2026-08-14,12,2540,2540,0,LSE-004634,expired
LSE-004636,PROP-01674,RES-03136,2023-05-28,2025-05-28,24,2420,2420,1,,expired
LSE-004637,PROP-01674,RES-03137,2025-06-11,2026-06-11,12,2740,2740,0,,expired
LSE-004638,PROP-01674,RES-03137,2026-08-15,2027-08-15,12,2840,2840,0,LSE-004637,active
LSE-004639,PROP-01675,RES-03138,2024-03-28,2026-03-28,24,2345,1172,0,,expired
LSE-004640,PROP-01675,RES-03139,2026-04-15,2027-04-15,12,2695,1347,0,,active
LSE-004641,PROP-01676,RES-03140,2023-12-11,2024-12-11,12,2325,1162,0,,expired
LSE-004642,PROP-01676,RES-03141,2024-12-28,2026-06-28,18,2385,2385,0,,expired
LSE-004643,PROP-01676,RES-03142,2026-08-04,2028-02-04,18,2750,2750,0,,active
LSE-004644,PROP-01677,RES-03143,2023-07-04,2025-07-04,24,2285,2285,0,,expired
LSE-004645,PROP-01677,RES-03143,2025-07-25,2026-07-25,12,2500,2500,0,LSE-004644,expired
