expenseId,propertyId,communitySlug,scope,category,date,amount,glCode
EXP-048327,PROP-01789,tillman-lakes,property,HOA,2024-07-01,265,GL-HOA
EXP-048328,PROP-01789,tillman-lakes,property,HOA,2024-10-01,267,GL-HOA
EXP-048329,PROP-01789,tillman-lakes,property,HOA,2025-01-01,260,GL-HOA
EXP-048330,PROP-01789,tillman-lakes,property,Insurance,2025-01-01,1062,GL-INSURA
EXP-048331,PROP-01789,tillman-lakes,property,HOA,2025-04-01,269,GL-HOA
EXP-048332,PROP-01789,tillman-lakes,property,HOA,2025-07-01,259,GL-HOA
EXP-048333,PROP-01789,tillman-lakes,property,HOA,2025-10-01,262,GL-HOA
EXP-048334,PROP-01789,tillman-lakes,property,HOA,2026-01-01,263,GL-HOA
EXP-048335,PROP-01789,tillman-lakes,property,Insurance,2026-01-01,1065,GL-INSURA
EXP-048336,PROP-01789,tillman-lakes,property,HOA,2026-04-01,259,GL-HOA
EXP-048337,PROP-01789,tillman-lakes,property,HOA,2026-07-01,261,GL-HOA
EXP-048338,PROP-01789,tillman-lakes,property,Utilities,2026-03-01,241,GL-UTILIT
EXP-048339,PROP-01789,tillman-lakes,property,Utilities,2026-04-01,150,GL-UTILIT
EXP-048340,PROP-01789,tillman-lakes,property,Marketing,2026-04-23,548,GL-MARKET
EXP-048341,PROP-01789,tillman-lakes,property,Marketing,2024-11-20,194,GL-MARKET
EXP-048342,PROP-01789,tillman-lakes,property,Marketing,2026-07-18,473,GL-MARKET
EXP-048343,PROP-01789,tillman-lakes,property,Marketing,2024-12-19,466,GL-MARKET
EXP-048344,PROP-01789,tillman-lakes,property,Marketing,2024-08-26,523,GL-MARKET
EXP-048345,PROP-01789,tillman-lakes,property,Marketing,2024-08-04,384,GL-MARKET
EXP-048346,PROP-01789,tillman-lakes,property,Marketing,2025-03-16,451,GL-MARKET
EXP-048347,PROP-01789,tillman-lakes,property,Legal,2025-08-18,887,GL-LEGAL
EXP-048348,PROP-01789,tillman-lakes,property,Legal,2026-08-20,822,GL-LEGAL
EXP-048349,PROP-01789,tillman-lakes,property,Legal,2024-01-27,294,GL-LEGAL
EXP-048350,PROP-01789,tillman-lakes,property,CapEx,2026-04-22,9905,GL-CAPEX
EXP-048351,PROP-01789,tillman-lakes,property,CapEx,2025-02-08,7161,GL-CAPEX
EXP-048352,PROP-01789,tillman-lakes,property,Turn,2026-01-10,1276,GL-TURN
EXP-048353,PROP-01789,tillman-lakes,property,Turn,2024-08-04,1829,GL-TURN
EXP-048354,PROP-01790,tillman-lakes,property,HOA,2023-10-01,145,GL-HOA
EXP-048355,PROP-01790,tillman-lakes,property,HOA,2024-01-01,146,GL-HOA
EXP-048356,PROP-01790,tillman-lakes,property,Insurance,2024-01-01,1298,GL-INSURA
EXP-048357,PROP-01790,tillman-lakes,property,HOA,2024-04-01,145,GL-HOA
EXP-048358,PROP-01790,tillman-lakes,property,HOA,2024-07-01,144,GL-HOA
EXP-048359,PROP-01790,tillman-lakes,property,HOA,2024-10-01,148,GL-HOA
EXP-048360,PROP-01790,tillman-lakes,property,HOA,2025-01-01,150,GL-HOA
EXP-048361,PROP-01790,tillman-lakes,property,Insurance,2025-01-01,1232,GL-INSURA
EXP-048362,PROP-01790,tillman-lakes,property,HOA,2025-04-01,151,GL-HOA
EXP-048363,PROP-01790,tillman-lakes,property,HOA,2025-07-01,146,GL-HOA
EXP-048364,PROP-01790,tillman-lakes,property,HOA,2025-10-01,150,GL-HOA
EXP-048365,PROP-01790,tillman-lakes,property,HOA,2026-01-01,146,GL-HOA
EXP-048366,PROP-01790,tillman-lakes,property,Insurance,2026-01-01,1190,GL-INSURA
EXP-048367,PROP-01790,tillman-lakes,property,HOA,2026-04-01,143,GL-HOA
EXP-048368,PROP-01790,tillman-lakes,property,HOA,2026-07-01,150,GL-HOA
EXP-048369,PROP-01790,tillman-lakes,property,Utilities,2024-07-01,274,GL-UTILIT
EXP-048370,PROP-01790,tillman-lakes,property,Marketing,2025-12-14,357,GL-MARKET
EXP-048371,PROP-01790,tillman-lakes,property,Marketing,2025-10-20,545,GL-MARKET
EXP-048372,PROP-01790,tillman-lakes,property,Marketing,2025-08-30,346,GL-MARKET
EXP-048373,PROP-01790,tillman-lakes,property,Marketing,2025-02-13,338,GL-MARKET
EXP-048374,PROP-01790,tillman-lakes,property,Marketing,2025-08-18,285,GL-MARKET
EXP-048375,PROP-01790,tillman-lakes,property,Marketing,2025-05-21,410,GL-MARKET
EXP-048376,PROP-01790,tillman-lakes,property,Marketing,2025-12-17,158,GL-MARKET
EXP-048377,PROP-01790,tillman-lakes,property,Legal,2025-05-13,879,GL-LEGAL
EXP-048378,PROP-01790,tillman-lakes,property,Legal,2023-11-26,1762,GL-LEGAL
EXP-048379,PROP-01790,tillman-lakes,property,CapEx,2024-07-19,3808,GL-CAPEX
EXP-048380,PROP-01790,tillman-lakes,property,CapEx,2026-03-06,3960,GL-CAPEX
EXP-048381,PROP-01790,tillman-lakes,property,Turn,2024-09-01,3264,GL-TURN
EXP-048382,PROP-01790,tillman-lakes,property,Turn,2024-09-01,3869,GL-TURN
EXP-048383,PROP-01791,tillman-lakes,property,HOA,2023-10-01,328,GL-HOA
EXP-048384,PROP-01791,tillman-lakes,property,HOA,2024-01-01,326,GL-HOA
EXP-048385,PROP-01791,tillman-lakes,property,Insurance,2024-01-01,1504,GL-INSURA
EXP-048386,PROP-01791,tillman-lakes,property,HOA,2024-04-01,325,GL-HOA
EXP-048387,PROP-01791,tillman-lakes,property,HOA,2024-07-01,328,GL-HOA
EXP-048388,PROP-01791,tillman-lakes,property,HOA,2024-10-01,324,GL-HOA
EXP-048389,PROP-01791,tillman-lakes,property,HOA,2025-01-01,322,GL-HOA
EXP-048390,PROP-01791,tillman-lakes,property,Insurance,2025-01-01,1364,GL-INSURA
EXP-048391,PROP-01791,tillman-lakes,property,HOA,2025-04-01,317,GL-HOA
EXP-048392,PROP-01791,tillman-lakes,property,HOA,2025-07-01,326,GL-HOA
EXP-048393,PROP-01791,tillman-lakes,property,HOA,2025-10-01,317,GL-HOA
EXP-048394,PROP-01791,tillman-lakes,property,HOA,2026-01-01,329,GL-HOA
EXP-048395,PROP-01791,tillman-lakes,property,Insurance,2026-01-01,1497,GL-INSURA
EXP-048396,PROP-01791,tillman-lakes,property,HOA,2026-04-01,322,GL-HOA
EXP-048397,PROP-01791,tillman-lakes,property,HOA,2026-07-01,326,GL-HOA
EXP-048398,PROP-01791,tillman-lakes,property,Utilities,2026-04-01,172,GL-UTILIT
EXP-048399,PROP-01791,tillman-lakes,property,Marketing,2026-06-24,364,GL-MARKET
EXP-048400,PROP-01791,tillman-lakes,property,Marketing,2025-05-25,797,GL-MARKET
EXP-048401,PROP-01791,tillman-lakes,property,Marketing,2024-02-24,390,GL-MARKET
EXP-048402,PROP-01791,tillman-lakes,property,Marketing,2025-01-02,525,GL-MARKET
EXP-048403,PROP-01791,tillman-lakes,property,Legal,2025-06-22,902,GL-LEGAL
EXP-048404,PROP-01791,tillman-lakes,property,Legal,2024-01-27,1314,GL-LEGAL
EXP-048405,PROP-01791,tillman-lakes,property,CapEx,2026-06-09,4908,GL-CAPEX
EXP-048406,PROP-01791,tillman-lakes,property,Turn,2024-05-21,1054,GL-TURN
EXP-048407,PROP-01792,tillman-lakes,property,HOA,2023-10-01,361,GL-HOA
EXP-048408,PROP-01792,tillman-lakes,property,HOA,2024-01-01,366,GL-HOA
EXP-048409,PROP-01792,tillman-lakes,property,Insurance,2024-01-01,2133,GL-INSURA
EXP-048410,PROP-01792,tillman-lakes,property,HOA,2024-04-01,355,GL-HOA
EXP-048411,PROP-01792,tillman-lakes,property,HOA,2024-07-01,357,GL-HOA
EXP-048412,PROP-01792,tillman-lakes,property,HOA,2024-10-01,357,GL-HOA
EXP-048413,PROP-01792,tillman-lakes,property,HOA,2025-01-01,356,GL-HOA
EXP-048414,PROP-01792,tillman-lakes,property,Insurance,2025-01-01,2062,GL-INSURA
EXP-048415,PROP-01792,tillman-lakes,property,HOA,2025-04-01,352,GL-HOA
EXP-048416,PROP-01792,tillman-lakes,property,HOA,2025-07-01,349,GL-HOA
EXP-048417,PROP-01792,tillman-lakes,property,HOA,2025-10-01,355,GL-HOA
EXP-048418,PROP-01792,tillman-lakes,property,HOA,2026-01-01,363,GL-HOA
EXP-048419,PROP-01792,tillman-lakes,property,Insurance,2026-01-01,2234,GL-INSURA
EXP-048420,PROP-01792,tillman-lakes,property,HOA,2026-04-01,348,GL-HOA
EXP-048421,PROP-01792,tillman-lakes,property,HOA,2026-07-01,350,GL-HOA
EXP-048422,PROP-01792,tillman-lakes,property,Utilities,2025-08-01,140,GL-UTILIT
EXP-048423,PROP-01792,tillman-lakes,property,Marketing,2024-04-24,250,GL-MARKET
EXP-048424,PROP-01792,tillman-lakes,property,Marketing,2026-01-15,380,GL-MARKET
EXP-048425,PROP-01792,tillman-lakes,property,Marketing,2024-11-29,349,GL-MARKET
EXP-048426,PROP-01792,tillman-lakes,property,Marketing,2025-03-30,184,GL-MARKET
EXP-048427,PROP-01792,tillman-lakes,property,Marketing,2026-01-06,391,GL-MARKET
EXP-048428,PROP-01792,tillman-lakes,property,Marketing,2025-08-27,594,GL-MARKET
EXP-048429,PROP-01792,tillman-lakes,property,Legal,2025-03-16,2154,GL-LEGAL
EXP-048430,PROP-01792,tillman-lakes,property,Legal,2023-10-13,477,GL-LEGAL
EXP-048431,PROP-01792,tillman-lakes,property,CapEx,2023-12-10,9235,GL-CAPEX
EXP-048432,PROP-01792,tillman-lakes,property,CapEx,2026-09-18,9601,GL-CAPEX
EXP-048433,PROP-01792,tillman-lakes,property,Turn,2025-08-27,2356,GL-TURN
EXP-048434,PROP-01792,tillman-lakes,property,Turn,2024-08-15,1639,GL-TURN
EXP-048435,PROP-01793,tillman-lakes,property,HOA,2024-01-01,375,GL-HOA
EXP-048436,PROP-01793,tillman-lakes,property,Insurance,2024-01-01,2150,GL-INSURA
EXP-048437,PROP-01793,tillman-lakes,property,HOA,2024-04-01,363,GL-HOA
EXP-048438,PROP-01793,tillman-lakes,property,HOA,2024-07-01,370,GL-HOA
EXP-048439,PROP-01793,tillman-lakes,property,HOA,2024-10-01,362,GL-HOA
EXP-048440,PROP-01793,tillman-lakes,property,HOA,2025-01-01,373,GL-HOA
EXP-048441,PROP-01793,tillman-lakes,property,Insurance,2025-01-01,2218,GL-INSURA
EXP-048442,PROP-01793,tillman-lakes,property,HOA,2025-04-01,364,GL-HOA
EXP-048443,PROP-01793,tillman-lakes,property,HOA,2025-07-01,368,GL-HOA
EXP-048444,PROP-01793,tillman-lakes,property,HOA,2025-10-01,361,GL-HOA
EXP-048445,PROP-01793,tillman-lakes,property,HOA,2026-01-01,370,GL-HOA
EXP-048446,PROP-01793,tillman-lakes,property,Insurance,2026-01-01,2199,GL-INSURA
EXP-048447,PROP-01793,tillman-lakes,property,HOA,2026-04-01,371,GL-HOA
EXP-048448,PROP-01793,tillman-lakes,property,HOA,2026-07-01,363,GL-HOA
EXP-048449,PROP-01793,tillman-lakes,property,Utilities,2026-04-01,166,GL-UTILIT
EXP-048450,PROP-01793,tillman-lakes,property,Utilities,2026-05-01,157,GL-UTILIT
EXP-048451,PROP-01793,tillman-lakes,property,Marketing,2025-12-09,396,GL-MARKET
EXP-048452,PROP-01793,tillman-lakes,property,Marketing,2026-06-18,393,GL-MARKET
EXP-048453,PROP-01793,tillman-lakes,property,Marketing,2024-07-05,207,GL-MARKET
EXP-048454,PROP-01793,tillman-lakes,property,Marketing,2026-03-02,681,GL-MARKET
EXP-048455,PROP-01793,tillman-lakes,property,Marketing,2025-05-30,286,GL-MARKET
EXP-048456,PROP-01793,tillman-lakes,property,Marketing,2024-05-06,669,GL-MARKET
EXP-048457,PROP-01793,tillman-lakes,property,Marketing,2026-03-26,312,GL-MARKET
EXP-048458,PROP-01793,tillman-lakes,property,Legal,2025-05-07,1205,GL-LEGAL
EXP-048459,PROP-01793,tillman-lakes,property,Legal,2024-04-21,1661,GL-LEGAL
EXP-048460,PROP-01793,tillman-lakes,property,CapEx,2025-08-23,3177,GL-CAPEX
EXP-048461,PROP-01793,tillman-lakes,property,CapEx,2026-05-09,8289,GL-CAPEX
EXP-048462,PROP-01793,tillman-lakes,property,Turn,2024-01-01,3925,GL-TURN
EXP-048463,PROP-01793,tillman-lakes,property,Turn,2026-04-19,2472,GL-TURN
EXP-048464,PROP-01793,tillman-lakes,property,Turn,2024-07-02,1678,GL-TURN
EXP-048465,PROP-01794,tillman-lakes,property,HOA,2023-10-01,308,GL-HOA
EXP-048466,PROP-01794,tillman-lakes,property,HOA,2024-01-01,296,GL-HOA
EXP-048467,PROP-01794,tillman-lakes,property,Insurance,2024-01-01,1683,GL-INSURA
EXP-048468,PROP-01794,tillman-lakes,property,HOA,2024-04-01,311,GL-HOA
EXP-048469,PROP-01794,tillman-lakes,property,HOA,2024-07-01,299,GL-HOA
EXP-048470,PROP-01794,tillman-lakes,property,HOA,2024-10-01,309,GL-HOA
EXP-048471,PROP-01794,tillman-lakes,property,HOA,2025-01-01,302,GL-HOA
EXP-048472,PROP-01794,tillman-lakes,property,Insurance,2025-01-01,1688,GL-INSURA
EXP-048473,PROP-01794,tillman-lakes,property,HOA,2025-04-01,295,GL-HOA
EXP-048474,PROP-01794,tillman-lakes,property,HOA,2025-07-01,304,GL-HOA
EXP-048475,PROP-01794,tillman-lakes,property,HOA,2025-10-01,300,GL-HOA
EXP-048476,PROP-01794,tillman-lakes,property,HOA,2026-01-01,296,GL-HOA
EXP-048477,PROP-01794,tillman-lakes,property,Insurance,2026-01-01,1547,GL-INSURA
EXP-048478,PROP-01794,tillman-lakes,property,HOA,2026-04-01,299,GL-HOA
EXP-048479,PROP-01794,tillman-lakes,property,HOA,2026-07-01,302,GL-HOA
EXP-048480,PROP-01794,tillman-lakes,property,Utilities,2026-08-01,263,GL-UTILIT
EXP-048481,PROP-01794,tillman-lakes,property,Marketing,2024-03-10,284,GL-MARKET
EXP-048482,PROP-01794,tillman-lakes,property,Marketing,2025-09-30,370,GL-MARKET
EXP-048483,PROP-01794,tillman-lakes,property,Marketing,2023-10-14,380,GL-MARKET
EXP-048484,PROP-01794,tillman-lakes,property,Legal,2025-11-01,926,GL-LEGAL
EXP-048485,PROP-01794,tillman-lakes,property,Legal,2023-10-12,1355,GL-LEGAL
EXP-048486,PROP-01794,tillman-lakes,property,CapEx,2023-10-29,6870,GL-CAPEX
EXP-048487,PROP-01794,tillman-lakes,property,CapEx,2026-08-22,10421,GL-CAPEX
EXP-048488,PROP-01794,tillman-lakes,property,Turn,2025-11-04,1030,GL-TURN
EXP-048489,PROP-01794,tillman-lakes,property,Turn,2025-11-25,2986,GL-TURN
EXP-048490,PROP-01794,tillman-lakes,property,Turn,2025-09-03,1704,GL-TURN
EXP-048491,PROP-01795,tillman-lakes,property,HOA,2023-10-01,163,GL-HOA
EXP-048492,PROP-01795,tillman-lakes,property,HOA,2024-01-01,156,GL-HOA
EXP-048493,PROP-01795,tillman-lakes,property,Insurance,2024-01-01,2316,GL-INSURA
EXP-048494,PROP-01795,tillman-lakes,property,HOA,2024-04-01,161,GL-HOA
EXP-048495,PROP-01795,tillman-lakes,property,HOA,2024-07-01,155,GL-HOA
EXP-048496,PROP-01795,tillman-lakes,property,HOA,2024-10-01,157,GL-HOA
EXP-048497,PROP-01795,tillman-lakes,property,HOA,2025-01-01,158,GL-HOA
EXP-048498,PROP-01795,tillman-lakes,property,Insurance,2025-01-01,2163,GL-INSURA
EXP-048499,PROP-01795,tillman-lakes,property,HOA,2025-04-01,158,GL-HOA
EXP-048500,PROP-01795,tillman-lakes,property,HOA,2025-07-01,160,GL-HOA
EXP-048501,PROP-01795,tillman-lakes,property,HOA,2025-10-01,156,GL-HOA
EXP-048502,PROP-01795,tillman-lakes,property,HOA,2026-01-01,161,GL-HOA
EXP-048503,PROP-01795,tillman-lakes,property,Insurance,2026-01-01,2347,GL-INSURA
EXP-048504,PROP-01795,tillman-lakes,property,HOA,2026-04-01,156,GL-HOA
EXP-048505,PROP-01795,tillman-lakes,property,HOA,2026-07-01,161,GL-HOA
EXP-048506,PROP-01795,tillman-lakes,property,Utilities,2025-05-01,150,GL-UTILIT
EXP-048507,PROP-01795,tillman-lakes,property,Utilities,2025-06-01,267,GL-UTILIT
EXP-048508,PROP-01795,tillman-lakes,property,Marketing,2025-08-21,427,GL-MARKET
EXP-048509,PROP-01795,tillman-lakes,property,Marketing,2024-04-20,692,GL-MARKET
EXP-048510,PROP-01795,tillman-lakes,property,Marketing,2023-11-27,138,GL-MARKET
EXP-048511,PROP-01795,tillman-lakes,property,Legal,2025-05-23,565,GL-LEGAL
EXP-048512,PROP-01795,tillman-lakes,property,Legal,2024-03-23,1354,GL-LEGAL
EXP-048513,PROP-01795,tillman-lakes,property,Legal,2026-03-08,942,GL-LEGAL
EXP-048514,PROP-01795,tillman-lakes,property,CapEx,2026-03-29,13159,GL-CAPEX
EXP-048515,PROP-01795,tillman-lakes,property,CapEx,2026-07-15,9273,GL-CAPEX
EXP-048516,PROP-01795,tillman-lakes,property,Turn,2025-11-06,4082,GL-TURN
EXP-048517,PROP-01795,tillman-lakes,property,Turn,2024-01-20,2667,GL-TURN
EXP-048518,PROP-01796,tillman-lakes,property,HOA,2023-10-01,358,GL-HOA
EXP-048519,PROP-01796,tillman-lakes,property,HOA,2024-01-01,355,GL-HOA
EXP-048520,PROP-01796,tillman-lakes,property,Insurance,2024-01-01,2027,GL-INSURA
EXP-048521,PROP-01796,tillman-lakes,property,HOA,2024-04-01,363,GL-HOA
EXP-048522,PROP-01796,tillman-lakes,property,HOA,2024-07-01,370,GL-HOA
EXP-048523,PROP-01796,tillman-lakes,property,HOA,2024-10-01,362,GL-HOA
EXP-048524,PROP-01796,tillman-lakes,property,HOA,2025-01-01,375,GL-HOA
EXP-048525,PROP-01796,tillman-lakes,property,Insurance,2025-01-01,2174,GL-INSURA
EXP-048526,PROP-01796,tillman-lakes,property,HOA,2025-04-01,369,GL-HOA
EXP-048527,PROP-01796,tillman-lakes,property,HOA,2025-07-01,359,GL-HOA
EXP-048528,PROP-01796,tillman-lakes,property,HOA,2025-10-01,360,GL-HOA
EXP-048529,PROP-01796,tillman-lakes,property,HOA,2026-01-01,373,GL-HOA
EXP-048530,PROP-01796,tillman-lakes,property,Insurance,2026-01-01,2070,GL-INSURA
EXP-048531,PROP-01796,tillman-lakes,property,HOA,2026-04-01,355,GL-HOA
EXP-048532,PROP-01796,tillman-lakes,property,HOA,2026-07-01,357,GL-HOA
EXP-048533,PROP-01796,tillman-lakes,property,Utilities,2026-04-01,245,GL-UTILIT
EXP-048534,PROP-01796,tillman-lakes,property,Utilities,2026-05-01,259,GL-UTILIT
EXP-048535,PROP-01796,tillman-lakes,property,Marketing,2026-07-18,198,GL-MARKET
EXP-048536,PROP-01796,tillman-lakes,property,Marketing,2024-02-15,244,GL-MARKET
EXP-048537,PROP-01796,tillman-lakes,property,Marketing,2024-12-21,567,GL-MARKET
EXP-048538,PROP-01796,tillman-lakes,property,Marketing,2023-10-15,635,GL-MARKET
EXP-048539,PROP-01796,tillman-lakes,property,Legal,2023-12-24,1125,GL-LEGAL
EXP-048540,PROP-01796,tillman-lakes,property,Legal,2024-09-21,1397,GL-LEGAL
EXP-048541,PROP-01796,tillman-lakes,property,Legal,2026-03-06,1156,GL-LEGAL
EXP-048542,PROP-01796,tillman-lakes,property,CapEx,2024-09-29,7170,GL-CAPEX
EXP-048543,PROP-01796,tillman-lakes,property,Turn,2026-08-30,3313,GL-TURN
EXP-048544,PROP-01797,tillman-lakes,property,HOA,2023-10-01,340,GL-HOA
EXP-048545,PROP-01797,tillman-lakes,property,HOA,2024-01-01,335,GL-HOA
EXP-048546,PROP-01797,tillman-lakes,property,Insurance,2024-01-01,2237,GL-INSURA
EXP-048547,PROP-01797,tillman-lakes,property,HOA,2024-04-01,348,GL-HOA
EXP-048548,PROP-01797,tillman-lakes,property,HOA,2024-07-01,345,GL-HOA
EXP-048549,PROP-01797,tillman-lakes,property,HOA,2024-10-01,334,GL-HOA
EXP-048550,PROP-01797,tillman-lakes,property,HOA,2025-01-01,339,GL-HOA
EXP-048551,PROP-01797,tillman-lakes,property,Insurance,2025-01-01,2336,GL-INSURA
EXP-048552,PROP-01797,tillman-lakes,property,HOA,2025-04-01,330,GL-HOA
EXP-048553,PROP-01797,tillman-lakes,property,HOA,2025-07-01,342,GL-HOA
EXP-048554,PROP-01797,tillman-lakes,property,HOA,2025-10-01,344,GL-HOA
EXP-048555,PROP-01797,tillman-lakes,property,HOA,2026-01-01,338,GL-HOA
EXP-048556,PROP-01797,tillman-lakes,property,Insurance,2026-01-01,2199,GL-INSURA
EXP-048557,PROP-01797,tillman-lakes,property,HOA,2026-04-01,348,GL-HOA
EXP-048558,PROP-01797,tillman-lakes,property,HOA,2026-07-01,340,GL-HOA
EXP-048559,PROP-01797,tillman-lakes,property,Utilities,2024-05-01,306,GL-UTILIT
EXP-048560,PROP-01797,tillman-lakes,property,Utilities,2024-06-01,208,GL-UTILIT
EXP-048561,PROP-01797,tillman-lakes,property,Utilities,2025-07-01,171,GL-UTILIT
EXP-048562,PROP-01797,tillman-lakes,property,Marketing,2024-08-20,418,GL-MARKET
EXP-048563,PROP-01797,tillman-lakes,property,Marketing,2026-07-12,617,GL-MARKET
EXP-048564,PROP-01797,tillman-lakes,property,Marketing,2026-04-11,332,GL-MARKET
EXP-048565,PROP-01797,tillman-lakes,property,Marketing,2023-10-08,701,GL-MARKET
EXP-048566,PROP-01797,tillman-lakes,property,Legal,2026-01-01,613,GL-LEGAL
EXP-048567,PROP-01797,tillman-lakes,property,CapEx,2023-10-21,2105,GL-CAPEX
EXP-048568,PROP-01797,tillman-lakes,property,Turn,2024-11-12,1989,GL-TURN
EXP-048569,PROP-01797,tillman-lakes,property,Turn,2025-01-15,2184,GL-TURN
EXP-048570,PROP-01797,tillman-lakes,property,Turn,2025-12-21,1710,GL-TURN
EXP-048571,PROP-01798,tillman-lakes,property,HOA,2023-10-01,330,GL-HOA
EXP-048572,PROP-01798,tillman-lakes,property,HOA,2024-01-01,318,GL-HOA
EXP-048573,PROP-01798,tillman-lakes,property,Insurance,2024-01-01,1916,GL-INSURA
EXP-048574,PROP-01798,tillman-lakes,property,HOA,2024-04-01,313,GL-HOA
EXP-048575,PROP-01798,tillman-lakes,property,HOA,2024-07-01,331,GL-HOA
EXP-048576,PROP-01798,tillman-lakes,property,HOA,2024-10-01,327,GL-HOA
EXP-048577,PROP-01798,tillman-lakes,property,HOA,2025-01-01,330,GL-HOA
EXP-048578,PROP-01798,tillman-lakes,property,Insurance,2025-01-01,1892,GL-INSURA
EXP-048579,PROP-01798,tillman-lakes,property,HOA,2025-04-01,329,GL-HOA
EXP-048580,PROP-01798,tillman-lakes,property,HOA,2025-07-01,330,GL-HOA
EXP-048581,PROP-01798,tillman-lakes,property,HOA,2025-10-01,328,GL-HOA
EXP-048582,PROP-01798,tillman-lakes,property,HOA,2026-01-01,327,GL-HOA
EXP-048583,PROP-01798,tillman-lakes,property,Insurance,2026-01-01,1768,GL-INSURA
EXP-048584,PROP-01798,tillman-lakes,property,HOA,2026-04-01,330,GL-HOA
EXP-048585,PROP-01798,tillman-lakes,property,HOA,2026-07-01,313,GL-HOA
EXP-048586,PROP-01798,tillman-lakes,property,Utilities,2024-07-01,292,GL-UTILIT
EXP-048587,PROP-01798,tillman-lakes,property,Utilities,2026-02-01,102,GL-UTILIT
EXP-048588,PROP-01798,tillman-lakes,property,Utilities,2026-03-01,96,GL-UTILIT
EXP-048589,PROP-01798,tillman-lakes,property,Utilities,2026-04-01,150,GL-UTILIT
EXP-048590,PROP-01798,tillman-lakes,property,Marketing,2024-02-12,175,GL-MARKET
EXP-048591,PROP-01798,tillman-lakes,property,Marketing,2026-08-29,761,GL-MARKET
EXP-048592,PROP-01798,tillman-lakes,property,Marketing,2024-05-18,431,GL-MARKET
EXP-048593,PROP-01798,tillman-lakes,property,Marketing,2026-07-04,590,GL-MARKET
EXP-048594,PROP-01798,tillman-lakes,property,Marketing,2025-03-26,807,GL-MARKET
EXP-048595,PROP-01798,tillman-lakes,property,Marketing,2023-10-09,151,GL-MARKET
EXP-048596,PROP-01798,tillman-lakes,property,Legal,2026-02-02,1450,GL-LEGAL
EXP-048597,PROP-01798,tillman-lakes,property,CapEx,2026-01-15,12810,GL-CAPEX
EXP-048598,PROP-01798,tillman-lakes,property,CapEx,2025-09-15,2574,GL-CAPEX
EXP-048599,PROP-01798,tillman-lakes,property,Turn,2024-04-04,2453,GL-TURN
EXP-048600,PROP-01798,tillman-lakes,property,Turn,2026-05-08,1811,GL-TURN
EXP-048601,PROP-01798,tillman-lakes,property,Turn,2026-09-04,3310,GL-TURN
EXP-048602,PROP-01799,tillman-lakes,property,HOA,2023-10-01,413,GL-HOA
EXP-048603,PROP-01799,tillman-lakes,property,HOA,2024-01-01,427,GL-HOA
EXP-048604,PROP-01799,tillman-lakes,property,Insurance,2024-01-01,1311,GL-INSURA
EXP-048605,PROP-01799,tillman-lakes,property,HOA,2024-04-01,406,GL-HOA
EXP-048606,PROP-01799,tillman-lakes,property,HOA,2024-07-01,424,GL-HOA
EXP-048607,PROP-01799,tillman-lakes,property,HOA,2024-10-01,407,GL-HOA
EXP-048608,PROP-01799,tillman-lakes,property,HOA,2025-01-01,417,GL-HOA
EXP-048609,PROP-01799,tillman-lakes,property,Insurance,2025-01-01,1250,GL-INSURA
EXP-048610,PROP-01799,tillman-lakes,property,HOA,2025-04-01,406,GL-HOA
EXP-048611,PROP-01799,tillman-lakes,property,HOA,2025-07-01,408,GL-HOA
