paymentId,leaseId,propertyId,residentId,dueDate,amountDue,amountPaid,paidDate,daysLate,status
PAY-0057105,LSE-005036,PROP-01789,RES-03371,2024-05-01,2015,2015,2024-05-01,0,paid
PAY-0057106,LSE-005036,PROP-01789,RES-03371,2024-06-01,2015,2015,2024-06-01,0,paid
PAY-0057107,LSE-005036,PROP-01789,RES-03371,2024-07-01,2015,2015,2024-07-02,0,paid
PAY-0057108,LSE-005036,PROP-01789,RES-03371,2024-08-01,2015,2015,2024-08-02,0,paid
PAY-0057109,LSE-005036,PROP-01789,RES-03371,2024-09-01,2015,2015,2024-09-02,0,paid
PAY-0057110,LSE-005036,PROP-01789,RES-03371,2024-10-01,2015,2015,2024-10-02,0,paid
PAY-0057111,LSE-005036,PROP-01789,RES-03371,2024-11-01,2015,2015,2024-11-03,0,paid
PAY-0057112,LSE-005036,PROP-01789,RES-03371,2024-12-01,2015,2015,2024-12-03,0,paid
PAY-0057113,LSE-005036,PROP-01789,RES-03371,2025-01-01,2015,2015,2025-01-03,0,paid
PAY-0057114,LSE-005036,PROP-01789,RES-03371,2025-02-01,2015,2015,2025-02-03,0,paid
PAY-0057115,LSE-005036,PROP-01789,RES-03371,2025-03-01,2015,2015,2025-03-01,0,paid
PAY-0057116,LSE-005036,PROP-01789,RES-03371,2025-04-01,2015,2015,2025-04-03,0,paid
PAY-0057117,LSE-005036,PROP-01789,RES-03371,2025-05-01,2015,2015,2025-05-02,0,paid
PAY-0057118,LSE-005036,PROP-01789,RES-03371,2025-06-01,2015,2015,2025-06-03,0,paid
PAY-0057119,LSE-005036,PROP-01789,RES-03371,2025-07-01,2015,2015,2025-07-03,0,paid
PAY-0057120,LSE-005036,PROP-01789,RES-03371,2025-08-01,2015,2015,2025-08-03,0,paid
PAY-0057121,LSE-005036,PROP-01789,RES-03371,2025-09-01,2015,2015,2025-09-01,0,paid
PAY-0057122,LSE-005036,PROP-01789,RES-03371,2025-10-01,2015,2015,2025-10-03,0,paid
PAY-0057123,LSE-005036,PROP-01789,RES-03371,2025-11-01,2015,2015,2025-11-02,0,paid
PAY-0057124,LSE-005036,PROP-01789,RES-03371,2025-12-01,2015,2015,2025-12-02,0,paid
PAY-0057125,LSE-005036,PROP-01789,RES-03371,2026-01-01,2015,2015,2026-01-03,0,paid
PAY-0057126,LSE-005036,PROP-01789,RES-03371,2026-02-01,2015,2015,2026-02-03,0,paid
PAY-0057127,LSE-005037,PROP-01789,RES-03371,2026-05-01,2085,2085,2026-05-01,0,paid
PAY-0057128,LSE-005037,PROP-01789,RES-03371,2026-06-01,2085,2085,2026-06-03,0,paid
PAY-0057129,LSE-005037,PROP-01789,RES-03371,2026-07-01,2085,2085,2026-07-03,0,paid
PAY-0057130,LSE-005037,PROP-01789,RES-03371,2026-08-01,2085,2085,2026-08-02,0,paid
PAY-0057131,LSE-005037,PROP-01789,RES-03371,2026-09-01,2085,2085,2026-09-03,0,paid
PAY-0057132,LSE-005038,PROP-01790,RES-03372,2023-10-01,2440,2440,2023-10-01,0,paid
PAY-0057133,LSE-005038,PROP-01790,RES-03372,2023-11-01,2440,2440,2023-11-02,0,paid
PAY-0057134,LSE-005038,PROP-01790,RES-03372,2023-12-01,2440,2440,2023-12-03,0,paid
PAY-0057135,LSE-005038,PROP-01790,RES-03372,2024-01-01,2440,2440,2024-01-03,0,paid
PAY-0057136,LSE-005038,PROP-01790,RES-03372,2024-02-01,2440,2440,2024-02-02,0,paid
PAY-0057137,LSE-005038,PROP-01790,RES-03372,2024-03-01,2440,2440,2024-03-03,0,paid
PAY-0057138,LSE-005038,PROP-01790,RES-03372,2024-04-01,2440,2440,2024-04-03,0,paid
PAY-0057139,LSE-005038,PROP-01790,RES-03372,2024-05-01,2440,2440,2024-05-03,0,paid
PAY-0057140,LSE-005038,PROP-01790,RES-03372,2024-06-01,2440,2440,2024-06-03,0,paid
PAY-0057141,LSE-005039,PROP-01790,RES-03373,2024-08-01,2415,2415,2024-08-28,27,late
PAY-0057142,LSE-005039,PROP-01790,RES-03373,2024-09-01,2415,2415,2024-09-02,0,paid
PAY-0057143,LSE-005039,PROP-01790,RES-03373,2024-10-01,2415,2415,2024-10-02,0,paid
PAY-0057144,LSE-005039,PROP-01790,RES-03373,2024-11-01,2415,2415,2024-11-01,0,paid
PAY-0057145,LSE-005039,PROP-01790,RES-03373,2024-12-01,2415,2415,2024-12-01,0,paid
PAY-0057146,LSE-005039,PROP-01790,RES-03373,2025-01-01,2415,2415,2025-01-02,0,paid
PAY-0057147,LSE-005039,PROP-01790,RES-03373,2025-02-01,2415,2415,2025-02-01,0,paid
PAY-0057148,LSE-005039,PROP-01790,RES-03373,2025-03-01,2415,2415,2025-03-03,0,paid
PAY-0057149,LSE-005039,PROP-01790,RES-03373,2025-04-01,2415,2415,2025-04-03,0,paid
PAY-0057150,LSE-005039,PROP-01790,RES-03373,2025-05-01,2415,2415,2025-05-01,0,paid
PAY-0057151,LSE-005039,PROP-01790,RES-03373,2025-06-01,2415,2415,2025-06-01,0,paid
PAY-0057152,LSE-005039,PROP-01790,RES-03373,2025-07-01,2415,2415,2025-07-03,0,paid
PAY-0057153,LSE-005039,PROP-01790,RES-03373,2025-08-01,2415,2415,2025-08-01,0,paid
PAY-0057154,LSE-005039,PROP-01790,RES-03373,2025-09-01,2415,2415,2025-09-01,0,paid
PAY-0057155,LSE-005039,PROP-01790,RES-03373,2025-10-01,2415,2415,2025-10-03,0,paid
PAY-0057156,LSE-005039,PROP-01790,RES-03373,2025-11-01,2415,2415,2025-11-02,0,paid
PAY-0057157,LSE-005039,PROP-01790,RES-03373,2025-12-01,2415,2415,2025-12-03,0,paid
PAY-0057158,LSE-005039,PROP-01790,RES-03373,2026-01-01,2415,2415,2026-01-02,0,paid
PAY-0057159,LSE-005039,PROP-01790,RES-03373,2026-02-01,2415,2415,2026-02-03,0,paid
PAY-0057160,LSE-005039,PROP-01790,RES-03373,2026-03-01,2415,2415,2026-03-03,0,paid
PAY-0057161,LSE-005039,PROP-01790,RES-03373,2026-04-01,2415,2415,2026-04-03,0,paid
PAY-0057162,LSE-005039,PROP-01790,RES-03373,2026-05-01,2415,2415,2026-05-02,0,paid
PAY-0057163,LSE-005039,PROP-01790,RES-03373,2026-06-01,2415,2415,2026-06-02,0,paid
PAY-0057164,LSE-005039,PROP-01790,RES-03373,2026-07-01,2415,2415,2026-07-01,0,paid
PAY-0057165,LSE-005040,PROP-01790,RES-03374,2026-08-01,2565,2565,2026-08-01,0,paid
PAY-0057166,LSE-005040,PROP-01790,RES-03374,2026-09-01,2565,2565,2026-09-02,0,paid
PAY-0057167,LSE-005041,PROP-01791,RES-03375,2024-04-01,2330,2330,2024-04-01,0,paid
PAY-0057168,LSE-005041,PROP-01791,RES-03375,2024-05-01,2330,2330,2024-05-02,0,paid
PAY-0057169,LSE-005041,PROP-01791,RES-03375,2024-06-01,2330,2330,2024-06-03,0,paid
PAY-0057170,LSE-005041,PROP-01791,RES-03375,2024-07-01,2330,2330,2024-07-01,0,paid
PAY-0057171,LSE-005041,PROP-01791,RES-03375,2024-08-01,2330,2330,2024-08-03,0,paid
PAY-0057172,LSE-005041,PROP-01791,RES-03375,2024-09-01,2330,2330,2024-09-03,0,paid
PAY-0057173,LSE-005041,PROP-01791,RES-03375,2024-10-01,2330,2330,2024-10-01,0,paid
PAY-0057174,LSE-005041,PROP-01791,RES-03375,2024-11-01,2330,2330,2024-11-03,0,paid
PAY-0057175,LSE-005041,PROP-01791,RES-03375,2024-12-01,2330,2330,2024-12-02,0,paid
PAY-0057176,LSE-005041,PROP-01791,RES-03375,2025-01-01,2330,2330,2025-01-02,0,paid
PAY-0057177,LSE-005041,PROP-01791,RES-03375,2025-02-01,2330,2330,2025-02-03,0,paid
PAY-0057178,LSE-005041,PROP-01791,RES-03375,2025-03-01,2330,2330,2025-03-01,0,paid
PAY-0057179,LSE-005041,PROP-01791,RES-03375,2025-04-01,2330,2330,2025-04-03,0,paid
PAY-0057180,LSE-005041,PROP-01791,RES-03375,2025-05-01,2330,2330,2025-05-02,0,paid
PAY-0057181,LSE-005041,PROP-01791,RES-03375,2025-06-01,2330,2330,2025-06-02,0,paid
PAY-0057182,LSE-005041,PROP-01791,RES-03375,2025-07-01,2330,2330,2025-07-01,0,paid
PAY-0057183,LSE-005041,PROP-01791,RES-03375,2025-08-01,2330,0,,,missed
PAY-0057184,LSE-005041,PROP-01791,RES-03375,2025-09-01,2330,2330,2025-09-02,0,paid
PAY-0057185,LSE-005041,PROP-01791,RES-03375,2025-10-01,2330,2330,2025-10-01,0,paid
PAY-0057186,LSE-005041,PROP-01791,RES-03375,2025-11-01,2330,2330,2025-11-01,0,paid
PAY-0057187,LSE-005041,PROP-01791,RES-03375,2025-12-01,2330,2330,2025-12-03,0,paid
PAY-0057188,LSE-005041,PROP-01791,RES-03375,2026-01-01,2330,2330,2026-01-15,14,late
PAY-0057189,LSE-005041,PROP-01791,RES-03375,2026-02-01,2330,2330,2026-02-03,0,paid
PAY-0057190,LSE-005041,PROP-01791,RES-03375,2026-03-01,2330,2330,2026-03-02,0,paid
PAY-0057191,LSE-005042,PROP-01791,RES-03375,2026-05-01,2380,2380,2026-05-02,0,paid
PAY-0057192,LSE-005042,PROP-01791,RES-03375,2026-06-01,2380,2380,2026-06-01,0,paid
PAY-0057193,LSE-005042,PROP-01791,RES-03375,2026-07-01,2380,2380,2026-07-03,0,paid
PAY-0057194,LSE-005042,PROP-01791,RES-03375,2026-08-01,2380,2380,2026-08-01,0,paid
PAY-0057195,LSE-005042,PROP-01791,RES-03375,2026-09-01,2380,2380,2026-09-03,0,paid
PAY-0057196,LSE-005043,PROP-01792,RES-03376,2023-10-01,2220,0,2023-10-01,0,waived
PAY-0057197,LSE-005043,PROP-01792,RES-03376,2023-11-01,2220,2220,2023-11-01,0,paid
PAY-0057198,LSE-005043,PROP-01792,RES-03376,2023-12-01,2220,2220,2023-12-03,0,paid
PAY-0057199,LSE-005043,PROP-01792,RES-03376,2024-01-01,2220,2220,2024-01-03,0,paid
PAY-0057200,LSE-005043,PROP-01792,RES-03376,2024-02-01,2220,2220,2024-02-02,0,paid
PAY-0057201,LSE-005043,PROP-01792,RES-03376,2024-03-01,2220,2220,2024-03-03,0,paid
PAY-0057202,LSE-005043,PROP-01792,RES-03376,2024-04-01,2220,2220,2024-04-02,0,paid
PAY-0057203,LSE-005043,PROP-01792,RES-03376,2024-05-01,2220,2220,2024-05-01,0,paid
PAY-0057204,LSE-005043,PROP-01792,RES-03376,2024-06-01,2220,2220,2024-06-03,0,paid
PAY-0057205,LSE-005043,PROP-01792,RES-03376,2024-07-01,2220,2220,2024-07-01,0,paid
PAY-0057206,LSE-005043,PROP-01792,RES-03376,2024-08-01,2220,2220,2024-08-02,0,paid
PAY-0057207,LSE-005043,PROP-01792,RES-03376,2024-09-01,2220,2220,2024-09-02,0,paid
PAY-0057208,LSE-005043,PROP-01792,RES-03376,2024-10-01,2220,2220,2024-10-01,0,paid
PAY-0057209,LSE-005043,PROP-01792,RES-03376,2024-11-01,2220,2220,2024-11-01,0,paid
PAY-0057210,LSE-005043,PROP-01792,RES-03376,2024-12-01,2220,2220,2024-12-02,0,paid
PAY-0057211,LSE-005043,PROP-01792,RES-03376,2025-01-01,2220,1227,2025-02-05,35,partial
PAY-0057212,LSE-005043,PROP-01792,RES-03376,2025-02-01,2220,2220,2025-02-03,0,paid
PAY-0057213,LSE-005043,PROP-01792,RES-03376,2025-03-01,2220,2220,2025-03-03,0,paid
PAY-0057214,LSE-005043,PROP-01792,RES-03376,2025-04-01,2220,2220,2025-04-02,0,paid
PAY-0057215,LSE-005043,PROP-01792,RES-03376,2025-05-01,2220,2220,2025-05-03,0,paid
PAY-0057216,LSE-005043,PROP-01792,RES-03376,2025-06-01,2220,2220,2025-06-03,0,paid
PAY-0057217,LSE-005043,PROP-01792,RES-03376,2025-07-01,2220,2220,2025-07-03,0,paid
PAY-0057218,LSE-005044,PROP-01792,RES-03377,2025-09-01,2290,2290,2025-09-02,0,paid
PAY-0057219,LSE-005044,PROP-01792,RES-03377,2025-10-01,2290,2290,2025-10-02,0,paid
PAY-0057220,LSE-005044,PROP-01792,RES-03377,2025-11-01,2290,2290,2025-11-03,0,paid
PAY-0057221,LSE-005044,PROP-01792,RES-03377,2025-12-01,2290,2290,2025-12-02,0,paid
PAY-0057222,LSE-005044,PROP-01792,RES-03377,2026-01-01,2290,2290,2026-01-01,0,paid
PAY-0057223,LSE-005044,PROP-01792,RES-03377,2026-02-01,2290,2290,2026-02-01,0,paid
PAY-0057224,LSE-005044,PROP-01792,RES-03377,2026-03-01,2290,2290,2026-03-01,0,paid
PAY-0057225,LSE-005044,PROP-01792,RES-03377,2026-04-01,2290,2290,2026-04-01,0,paid
PAY-0057226,LSE-005044,PROP-01792,RES-03377,2026-05-01,2290,2290,2026-05-02,0,paid
PAY-0057227,LSE-005044,PROP-01792,RES-03377,2026-06-01,2290,2290,2026-06-03,0,paid
PAY-0057228,LSE-005044,PROP-01792,RES-03377,2026-07-01,2290,724,2026-07-20,19,partial
PAY-0057229,LSE-005044,PROP-01792,RES-03377,2026-08-01,2290,2290,2026-08-02,0,paid
PAY-0057230,LSE-005044,PROP-01792,RES-03377,2026-09-01,2290,2290,2026-09-02,0,paid
PAY-0057231,LSE-005045,PROP-01793,RES-03378,2024-04-01,2390,2390,2024-04-17,16,late
PAY-0057232,LSE-005045,PROP-01793,RES-03378,2024-05-01,2390,2390,2024-05-01,0,paid
PAY-0057233,LSE-005045,PROP-01793,RES-03378,2024-06-01,2390,2390,2024-06-01,0,paid
PAY-0057234,LSE-005045,PROP-01793,RES-03378,2024-07-01,2390,2390,2024-07-10,9,late
PAY-0057235,LSE-005045,PROP-01793,RES-03378,2024-08-01,2390,2390,2024-08-03,0,paid
PAY-0057236,LSE-005045,PROP-01793,RES-03378,2024-09-01,2390,2390,2024-09-03,0,paid
PAY-0057237,LSE-005045,PROP-01793,RES-03378,2024-10-01,2390,2390,2024-10-01,0,paid
PAY-0057238,LSE-005045,PROP-01793,RES-03378,2024-11-01,2390,2390,2024-11-02,0,paid
PAY-0057239,LSE-005045,PROP-01793,RES-03378,2024-12-01,2390,2390,2024-12-01,0,paid
PAY-0057240,LSE-005045,PROP-01793,RES-03378,2025-01-01,2390,2390,2025-01-02,0,paid
PAY-0057241,LSE-005045,PROP-01793,RES-03378,2025-02-01,2390,2390,2025-02-01,0,paid
PAY-0057242,LSE-005045,PROP-01793,RES-03378,2025-03-01,2390,2390,2025-03-02,0,paid
PAY-0057243,LSE-005045,PROP-01793,RES-03378,2025-04-01,2390,2390,2025-04-01,0,paid
PAY-0057244,LSE-005045,PROP-01793,RES-03378,2025-05-01,2390,2390,2025-05-02,0,paid
PAY-0057245,LSE-005045,PROP-01793,RES-03378,2025-06-01,2390,2390,2025-06-03,0,paid
PAY-0057246,LSE-005045,PROP-01793,RES-03378,2025-07-01,2390,2390,2025-07-03,0,paid
PAY-0057247,LSE-005045,PROP-01793,RES-03378,2025-08-01,2390,2390,2025-08-02,0,paid
PAY-0057248,LSE-005045,PROP-01793,RES-03378,2025-09-01,2390,2390,2025-09-12,11,late
PAY-0057249,LSE-005045,PROP-01793,RES-03378,2025-10-01,2390,2390,2025-10-03,0,paid
PAY-0057250,LSE-005045,PROP-01793,RES-03378,2025-11-01,2390,0,,,missed
PAY-0057251,LSE-005045,PROP-01793,RES-03378,2025-12-01,2390,2390,2025-12-01,0,paid
PAY-0057252,LSE-005045,PROP-01793,RES-03378,2026-01-01,2390,2390,2026-01-01,0,paid
PAY-0057253,LSE-005045,PROP-01793,RES-03378,2026-02-01,2390,2390,2026-02-03,0,paid
PAY-0057254,LSE-005045,PROP-01793,RES-03378,2026-03-01,2390,2390,2026-03-02,0,paid
PAY-0057255,LSE-005046,PROP-01793,RES-03378,2026-06-01,2485,2485,2026-06-03,0,paid
PAY-0057256,LSE-005046,PROP-01793,RES-03378,2026-07-01,2485,2485,2026-07-01,0,paid
PAY-0057257,LSE-005046,PROP-01793,RES-03378,2026-08-01,2485,2485,2026-08-02,0,paid
PAY-0057258,LSE-005046,PROP-01793,RES-03378,2026-09-01,2485,2485,2026-09-01,0,paid
PAY-0057259,LSE-005047,PROP-01794,RES-03379,2023-10-01,2655,0,2023-10-01,0,waived
PAY-0057260,LSE-005047,PROP-01794,RES-03379,2023-11-01,2655,2655,2023-11-03,0,paid
PAY-0057261,LSE-005047,PROP-01794,RES-03379,2023-12-01,2655,2655,2023-12-20,19,late
PAY-0057262,LSE-005047,PROP-01794,RES-03379,2024-01-01,2655,2655,2024-01-03,0,paid
PAY-0057263,LSE-005047,PROP-01794,RES-03379,2024-02-01,2655,2655,2024-02-02,0,paid
PAY-0057264,LSE-005047,PROP-01794,RES-03379,2024-03-01,2655,2655,2024-03-03,0,paid
PAY-0057265,LSE-005047,PROP-01794,RES-03379,2024-04-01,2655,2655,2024-04-03,0,paid
PAY-0057266,LSE-005047,PROP-01794,RES-03379,2024-05-01,2655,2655,2024-05-01,0,paid
PAY-0057267,LSE-005047,PROP-01794,RES-03379,2024-06-01,2655,2655,2024-06-03,0,paid
PAY-0057268,LSE-005047,PROP-01794,RES-03379,2024-07-01,2655,2655,2024-07-02,0,paid
PAY-0057269,LSE-005047,PROP-01794,RES-03379,2024-08-01,2655,2655,2024-08-02,0,paid
PAY-0057270,LSE-005047,PROP-01794,RES-03379,2024-09-01,2655,2655,2024-09-01,0,paid
PAY-0057271,LSE-005047,PROP-01794,RES-03379,2024-10-01,2655,2655,2024-10-02,0,paid
PAY-0057272,LSE-005047,PROP-01794,RES-03379,2024-11-01,2655,2655,2024-11-03,0,paid
PAY-0057273,LSE-005047,PROP-01794,RES-03379,2024-12-01,2655,2655,2024-12-01,0,paid
PAY-0057274,LSE-005047,PROP-01794,RES-03379,2025-01-01,2655,2655,2025-01-02,0,paid
PAY-0057275,LSE-005048,PROP-01794,RES-03379,2025-02-01,2800,2800,2025-02-02,0,paid
PAY-0057276,LSE-005048,PROP-01794,RES-03379,2025-03-01,2800,2800,2025-03-03,0,paid
PAY-0057277,LSE-005048,PROP-01794,RES-03379,2025-04-01,2800,2800,2025-04-02,0,paid
PAY-0057278,LSE-005048,PROP-01794,RES-03379,2025-05-01,2800,2800,2025-05-03,0,paid
PAY-0057279,LSE-005048,PROP-01794,RES-03379,2025-06-01,2800,2800,2025-06-01,0,paid
PAY-0057280,LSE-005048,PROP-01794,RES-03379,2025-07-01,2800,2800,2025-07-02,0,paid
PAY-0057281,LSE-005048,PROP-01794,RES-03379,2025-08-01,2800,2800,2025-08-03,0,paid
PAY-0057282,LSE-005048,PROP-01794,RES-03379,2025-09-01,2800,2800,2025-09-01,0,paid
PAY-0057283,LSE-005048,PROP-01794,RES-03379,2025-10-01,2800,2800,2025-10-03,0,paid
PAY-0057284,LSE-005048,PROP-01794,RES-03379,2025-11-01,2800,2800,2025-11-02,0,paid
PAY-0057285,LSE-005048,PROP-01794,RES-03379,2025-12-01,2800,2800,2025-12-03,0,paid
PAY-0057286,LSE-005048,PROP-01794,RES-03379,2026-01-01,2800,2800,2026-01-03,0,paid
PAY-0057287,LSE-005048,PROP-01794,RES-03379,2026-02-01,2800,2800,2026-02-02,0,paid
PAY-0057288,LSE-005048,PROP-01794,RES-03379,2026-03-01,2800,2800,2026-03-02,0,paid
PAY-0057289,LSE-005048,PROP-01794,RES-03379,2026-04-01,2800,2800,2026-04-27,26,late
PAY-0057290,LSE-005048,PROP-01794,RES-03379,2026-05-01,2800,2800,2026-05-03,0,paid
PAY-0057291,LSE-005048,PROP-01794,RES-03379,2026-06-01,2800,2800,2026-06-03,0,paid
PAY-0057292,LSE-005048,PROP-01794,RES-03379,2026-07-01,2800,2800,2026-07-01,0,paid
PAY-0057293,LSE-005049,PROP-01794,RES-03380,2026-09-01,2615,2615,2026-09-23,22,late
PAY-0057294,LSE-005050,PROP-01795,RES-03381,2023-10-01,2070,2070,2023-10-03,0,paid
PAY-0057295,LSE-005050,PROP-01795,RES-03381,2023-11-01,2070,2070,2023-11-03,0,paid
PAY-0057296,LSE-005050,PROP-01795,RES-03381,2023-12-01,2070,2070,2023-12-06,5,late
PAY-0057297,LSE-005050,PROP-01795,RES-03381,2024-01-01,2070,2070,2024-01-03,0,paid
PAY-0057298,LSE-005050,PROP-01795,RES-03381,2024-02-01,2070,2070,2024-02-02,0,paid
PAY-0057299,LSE-005050,PROP-01795,RES-03381,2024-03-01,2070,2070,2024-03-02,0,paid
PAY-0057300,LSE-005050,PROP-01795,RES-03381,2024-04-01,2070,2070,2024-04-02,0,paid
PAY-0057301,LSE-005050,PROP-01795,RES-03381,2024-05-01,2070,2070,2024-05-01,0,paid
PAY-0057302,LSE-005050,PROP-01795,RES-03381,2024-06-01,2070,2070,2024-06-01,0,paid
PAY-0057303,LSE-005050,PROP-01795,RES-03381,2024-07-01,2070,2070,2024-07-01,0,paid
PAY-0057304,LSE-005050,PROP-01795,RES-03381,2024-08-01,2070,2070,2024-08-03,0,paid
PAY-0057305,LSE-005050,PROP-01795,RES-03381,2024-09-01,2070,2070,2024-09-02,0,paid
PAY-0057306,LSE-005050,PROP-01795,RES-03381,2024-10-01,2070,2070,2024-10-01,0,paid
PAY-0057307,LSE-005050,PROP-01795,RES-03381,2024-11-01,2070,2070,2024-11-02,0,paid
PAY-0057308,LSE-005050,PROP-01795,RES-03381,2024-12-01,2070,2070,2024-12-01,0,paid
PAY-0057309,LSE-005050,PROP-01795,RES-03381,2025-01-01,2070,2070,2025-01-03,0,paid
PAY-0057310,LSE-005050,PROP-01795,RES-03381,2025-02-01,2070,2070,2025-02-02,0,paid
PAY-0057311,LSE-005050,PROP-01795,RES-03381,2025-03-01,2070,2070,2025-03-01,0,paid
PAY-0057312,LSE-005050,PROP-01795,RES-03381,2025-04-01,2070,2070,2025-04-03,0,paid
PAY-0057313,LSE-005051,PROP-01795,RES-03382,2025-07-01,2020,2020,2025-07-01,0,paid
PAY-0057314,LSE-005051,PROP-01795,RES-03382,2025-08-01,2020,2020,2025-08-03,0,paid
PAY-0057315,LSE-005051,PROP-01795,RES-03382,2025-09-01,2020,2020,2025-09-03,0,paid
PAY-0057316,LSE-005051,PROP-01795,RES-03382,2025-10-01,2020,2020,2025-10-02,0,paid
PAY-0057317,LSE-005051,PROP-01795,RES-03382,2025-11-01,2020,2020,2025-11-03,0,paid
PAY-0057318,LSE-005051,PROP-01795,RES-03382,2025-12-01,2020,0,,,missed
PAY-0057319,LSE-005051,PROP-01795,RES-03382,2026-01-01,2020,2020,2026-01-02,0,paid
PAY-0057320,LSE-005051,PROP-01795,RES-03382,2026-02-01,2020,2020,2026-02-03,0,paid
PAY-0057321,LSE-005051,PROP-01795,RES-03382,2026-03-01,2020,2020,2026-03-03,0,paid
PAY-0057322,LSE-005051,PROP-01795,RES-03382,2026-04-01,2020,2020,2026-04-01,0,paid
PAY-0057323,LSE-005051,PROP-01795,RES-03382,2026-05-01,2020,2020,2026-05-01,0,paid
PAY-0057324,LSE-005051,PROP-01795,RES-03382,2026-06-01,2020,2020,2026-06-02,0,paid
PAY-0057325,LSE-005051,PROP-01795,RES-03382,2026-07-01,2020,2020,2026-07-01,0,paid
PAY-0057326,LSE-005051,PROP-01795,RES-03382,2026-08-01,2020,2020,2026-08-01,0,paid
PAY-0057327,LSE-005051,PROP-01795,RES-03382,2026-09-01,2020,2020,2026-09-01,0,paid
PAY-0057328,LSE-005052,PROP-01796,RES-03383,2024-04-01,2360,2360,2024-04-03,0,paid
PAY-0057329,LSE-005052,PROP-01796,RES-03383,2024-05-01,2360,2360,2024-05-03,0,paid
PAY-0057330,LSE-005052,PROP-01796,RES-03383,2024-06-01,2360,2360,2024-06-14,13,late
PAY-0057331,LSE-005052,PROP-01796,RES-03383,2024-07-01,2360,2360,2024-07-03,0,paid
PAY-0057332,LSE-005052,PROP-01796,RES-03383,2024-08-01,2360,2360,2024-08-09,8,late
PAY-0057333,LSE-005052,PROP-01796,RES-03383,2024-09-01,2360,2360,2024-09-01,0,paid
PAY-0057334,LSE-005052,PROP-01796,RES-03383,2024-10-01,2360,2360,2024-10-02,0,paid
PAY-0057335,LSE-005052,PROP-01796,RES-03383,2024-11-01,2360,2360,2024-11-23,22,late
PAY-0057336,LSE-005052,PROP-01796,RES-03383,2024-12-01,2360,2360,2024-12-01,0,paid
PAY-0057337,LSE-005052,PROP-01796,RES-03383,2025-01-01,2360,2360,2025-01-26,25,late
PAY-0057338,LSE-005052,PROP-01796,RES-03383,2025-02-01,2360,1819,2025-03-04,31,partial
PAY-0057339,LSE-005052,PROP-01796,RES-03383,2025-03-01,2360,0,,,missed
PAY-0057340,LSE-005052,PROP-01796,RES-03383,2025-04-01,2360,2360,2025-04-19,18,late
PAY-0057341,LSE-005052,PROP-01796,RES-03383,2025-05-01,2360,0,,,missed
PAY-0057342,LSE-005052,PROP-01796,RES-03383,2025-06-01,2360,2360,2025-06-13,12,late
PAY-0057343,LSE-005052,PROP-01796,RES-03383,2025-07-01,2360,2360,2025-07-01,0,paid
PAY-0057344,LSE-005052,PROP-01796,RES-03383,2025-08-01,2360,2360,2025-08-17,16,late
PAY-0057345,LSE-005052,PROP-01796,RES-03383,2025-09-01,2360,1555,2025-10-01,30,partial
PAY-0057346,LSE-005052,PROP-01796,RES-03383,2025-10-01,2360,2360,2025-10-15,14,late
PAY-0057347,LSE-005052,PROP-01796,RES-03383,2025-11-01,2360,2360,2025-11-01,0,paid
PAY-0057348,LSE-005052,PROP-01796,RES-03383,2025-12-01,2360,802,2025-12-18,17,partial
PAY-0057349,LSE-005052,PROP-01796,RES-03383,2026-01-01,2360,2360,2026-01-28,27,late
PAY-0057350,LSE-005052,PROP-01796,RES-03383,2026-02-01,2360,2360,2026-02-16,15,late
PAY-0057351,LSE-005052,PROP-01796,RES-03383,2026-03-01,2360,1442,2026-03-11,10,partial
PAY-0057352,LSE-005053,PROP-01796,RES-03384,2026-06-01,2320,2320,2026-06-01,0,paid
PAY-0057353,LSE-005053,PROP-01796,RES-03384,2026-07-01,2320,2320,2026-07-02,0,paid
PAY-0057354,LSE-005053,PROP-01796,RES-03384,2026-08-01,2320,2320,2026-08-02,0,paid
PAY-0057355,LSE-005053,PROP-01796,RES-03384,2026-09-01,2320,2320,2026-09-02,0,paid
PAY-0057356,LSE-005054,PROP-01797,RES-03385,2023-10-01,2415,2415,2023-10-01,0,paid
PAY-0057357,LSE-005054,PROP-01797,RES-03385,2023-11-01,2415,2415,2023-11-01,0,paid
PAY-0057358,LSE-005054,PROP-01797,RES-03385,2023-12-01,2415,2415,2023-12-01,0,paid
PAY-0057359,LSE-005054,PROP-01797,RES-03385,2024-01-01,2415,2415,2024-01-02,0,paid
PAY-0057360,LSE-005054,PROP-01797,RES-03385,2024-02-01,2415,2415,2024-02-03,0,paid
PAY-0057361,LSE-005054,PROP-01797,RES-03385,2024-03-01,2415,2415,2024-03-03,0,paid
PAY-0057362,LSE-005054,PROP-01797,RES-03385,2024-04-01,2415,2415,2024-04-01,0,paid
PAY-0057363,LSE-005055,PROP-01797,RES-03386,2024-07-01,2365,2365,2024-07-03,0,paid
PAY-0057364,LSE-005055,PROP-01797,RES-03386,2024-08-01,2365,2365,2024-08-02,0,paid
PAY-0057365,LSE-005055,PROP-01797,RES-03386,2024-09-01,2365,2365,2024-09-01,0,paid
PAY-0057366,LSE-005055,PROP-01797,RES-03386,2024-10-01,2365,2365,2024-10-02,0,paid
PAY-0057367,LSE-005055,PROP-01797,RES-03386,2024-11-01,2365,2365,2024-11-02,0,paid
PAY-0057368,LSE-005055,PROP-01797,RES-03386,2024-12-01,2365,2365,2024-12-07,6,late
